Azimuth,Elevator,Time
179.135255,179.988962,0.0202876
179.146714,179.988962,0.0405272
179.679565,179.988962,0.0607684
180.756725,179.988962,0.0810071
182.017232,179.988962,0.101265
183.902264,179.988962,0.121508
185.157041,179.988962,0.141748
186.417548,179.988962,0.161988
187.678055,179.988962,0.182228
188.932833,179.988962,0.202466
190.193340,179.988962,0.222706
191.453847,179.988962,0.242946
192.708625,179.988962,0.263189
193.963402,179.988962,0.28343
195.223910,179.988962,0.303669
196.484417,179.988962,0.32391
197.739194,179.988962,0.34415
198.993972,179.988962,0.364392
200.254479,179.988962,0.384633
201.509257,179.988962,0.40487
202.769764,179.988962,0.425106
204.024541,179.988962,0.44535
205.285048,179.988962,0.465596
206.539826,179.988962,0.485831
207.800333,179.988962,0.506077
209.055111,179.988962,0.526323
210.315618,179.988962,0.546562
211.570395,179.988962,0.566806
212.825173,179.988962,0.58705
214.085680,179.988962,0.607293
215.346187,179.988962,0.62754
216.600965,179.988962,0.647788
217.850013,179.988962,0.668032
219.110520,179.988962,0.688275
220.371027,179.988962,0.70852
221.620075,179.988962,0.728767
222.880582,179.988962,0.749011
224.123901,179.988962,0.769279
223.516565,179.988962,0.789519
222.829016,179.988962,0.809766
222.049794,179.988962,0.830013
221.219005,179.988962,0.850261
220.308002,179.988962,0.870506
219.305326,179.988962,0.890752
218.228165,179.988962,0.910997
217.065061,179.988962,0.931242
215.409213,179.988962,0.951489
214.337782,179.988962,0.971732
213.077274,179.988962,0.991976
211.816767,179.988962,1.01222
210.561990,179.988962,1.03246
209.301483,179.988962,1.05271
208.040975,179.988962,1.07295
206.774739,179.988962,1.09319
205.519961,179.988962,1.11345
204.265184,179.988962,1.13369
202.998947,179.988962,1.15393
201.732710,179.988962,1.17418
200.477933,179.988962,1.19441
199.217425,179.988962,1.21466
197.951189,179.988962,1.2349
196.690681,179.988962,1.25515
195.430174,179.988962,1.27539
194.163938,179.988962,1.29563
192.897701,179.988962,1.31588
191.642923,179.988962,1.33612
190.376687,179.988962,1.35636
189.116179,179.988962,1.3766
187.849943,179.988962,1.39684
186.595165,179.988962,1.41709
185.334658,179.988962,1.43733
184.074151,179.988962,1.45757
182.807914,179.988962,1.47781
181.553137,179.988962,1.49805
180.298359,179.988962,1.5183
179.037852,179.988962,1.53854
177.783074,179.988962,1.55878
176.528297,179.988962,1.57903
175.267790,179.988962,1.59928
174.007282,179.988962,1.61952
172.746775,179.988962,1.63976
171.497727,179.988962,1.66001
170.237220,179.988962,1.68026
168.982443,179.988962,1.7005
167.727665,179.988962,1.72074
166.472887,179.988962,1.74099
165.218110,179.988962,1.76125
163.333079,179.988962,1.7815
162.078301,179.988962,1.80174
160.823524,179.988962,1.82198
159.568746,179.988962,1.84223
158.313968,179.988962,1.86247
157.064920,179.988962,1.88271
