AzInput,ElInput,Time
180,180,4.32e-07
184.581,180,0.0202713
189.13,180,0.0405195
193.625,180,0.0607654
198.041,180,0.0810132
202.348,180,0.10124
206.528,180,0.121484
210.554,180,0.141728
214.401,180,0.161965
218.049,180,0.182209
221.476,180,0.202456
224.661,180,0.222698
227.585,180,0.242938
230.23,180,0.263158
232.583,180,0.283378
234.632,180,0.303604
236.362,180,0.323825
237.766,180,0.344061
238.835,180,0.364301
239.56,180,0.38452
239.94,180,0.404759
239.97,180,0.425007
239.652,180,0.445256
238.986,180,0.465492
237.977,180,0.485735
236.631,180,0.505984
234.954,180,0.526227
232.959,180,0.546468
230.655,180,0.566709
228.055,180,0.586956
225.173,180,0.607217
222.032,180,0.627458
218.644,180,0.647705
215.034,180,0.667939
211.221,180,0.688166
207.227,180,0.708396
203.07,180,0.728643
198.781,180,0.748885
194.381,180,0.76913
189.899,180,0.789368
185.359,180,0.809611
180.787,180,0.829852
176.21,180,0.8501
171.654,180,0.870349
167.148,180,0.890595
162.717,180,0.910837
158.387,180,0.931081
154.183,180,0.951321
150.128,180,0.97157
146.247,180,0.991815
142.566,180,1.01204
139.104,180,1.03226
135.893,180,1.05239
132.926,180,1.07259
130.236,180,1.09276
127.832,180,1.11295
125.727,180,1.13316
123.934,180,1.15341
122.469,180,1.17363
121.339,180,1.19386
120.549,180,1.21409
120.105,180,1.23433
120.009,180,1.25457
120.262,180,1.27479
120.862,180,1.29503
121.807,180,1.31527
123.089,180,1.33549
124.702,180,1.35571
126.636,180,1.37594
128.882,180,1.39618
131.427,180,1.41642
134.254,180,1.43667
137.343,180,1.45689
140.685,180,1.47713
144.251,180,1.49736
148.024,180,1.51757
151.984,180,1.5378
156.107,180,1.55802
160.372,180,1.57826
164.748,180,1.59849
169.212,180,1.61871
173.744,180,1.63896
178.317,180,1.65922
182.894,180,1.67947
187.449,180,1.69969
191.965,180,1.71992
196.412,180,1.74016
200.761,180,1.76039
204.993,180,1.78063
209.079,180,1.80088
212.995,180,1.82112
216.716,180,1.84134
220.228,180,1.86159
223.502,180,1.88181
226.526,180,1.90205
229.276,180,1.92228
231.742,180,1.94252
233.906,180,1.96274
235.759,180,1.983
237.286,180,2.00324
238.479,180,2.02348
239.332,180,2.04373
239.84,180,2.06398
240,180,2.0842
239.81,180,2.10443
239.273,180,2.12468
238.39,180,2.14492
237.167,180,2.16517
235.612,180,2.18541
233.732,180,2.20566
231.542,180,2.22589
229.05,180,2.24613
226.273,180,2.26638
223.226,180,2.28662
219.927,180,2.30687
216.396,180,2.32711
212.657,180,2.34733
208.728,180,2.36756
204.628,180,2.3878
200.389,180,2.40803
196.028,180,2.42827
191.573,180,2.44851
187.05,180,2.46876
182.487,180,2.489
177.91,180,2.50924
173.347,180,2.52947
168.821,180,2.54971
164.362,180,2.56994
159.994,180,2.59017
155.739,180,2.61042
151.63,180,2.63064
147.682,180,2.65088
143.92,180,2.67114
140.37,180,2.69138
137.055,180,2.7116
133.985,180,2.73184
131.186,180,2.75207
128.668,180,2.77231
126.449,180,2.79255
124.544,180,2.81277
122.959,180,2.83301
121.707,180,2.85325
120.794,180,2.87347
120.225,180,2.8937
120.003,180,2.91394
120.131,180,2.93419
120.607,180,2.95443
121.428,180,2.97465
122.59,180,2.99489
124.085,180,3.01512
125.907,180,3.03536
128.042,180,3.05559
130.478,180,3.07581
133.201,180,3.09603
136.2,180,3.11627
139.453,180,3.13651
142.94,180,3.15673
146.646,180,3.17698
150.542,180,3.1972
154.609,180,3.21743
158.823,180,3.23765
163.164,180,3.25789
167.599,180,3.27811
172.105,180,3.29833
176.658,180,3.31855
181.235,180,3.33879
185.804,180,3.35903
190.341,180,3.37928
194.816,180,3.39952
199.206,180,3.41976
203.483,180,3.44
207.624,180,3.46024
211.601,180,3.48047
215.397,180,3.50071
218.983,180,3.52093
222.344,180,3.54115
225.463,180,3.5614
228.316,180,3.58165
230.888,180,3.60189
233.158,180,3.62209
235.123,180,3.64232
236.77,180,3.66256
238.084,180,3.68278
239.062,180,3.70302
239.695,180,3.72323
239.982,180,3.74346
239.92,180,3.76371
239.509,180,3.78395
238.752,180,3.8042
237.655,180,3.82441
236.222,180,3.84464
234.46,180,3.86488
232.382,180,3.88512
