AzInput,ElInput,Time
180,180,4.41e-07
182.54,180,0.0202667
185.034,180,0.0404953
187.447,180,0.0607229
189.739,180,0.080945
191.874,180,0.101168
193.818,180,0.121396
195.54,180,0.141635
197.009,180,0.161833
198.205,180,0.182054
199.108,180,0.202276
199.702,180,0.222501
199.979,180,0.242723
199.934,180,0.262952
199.567,180,0.28318
198.885,180,0.303406
197.897,180,0.323634
196.622,180,0.343862
195.078,180,0.364084
193.292,180,0.384306
191.29,180,0.404535
189.106,180,0.424763
186.776,180,0.444992
184.336,180,0.46522
181.826,180,0.485447
179.283,180,0.505706
176.76,180,0.525899
174.284,180,0.546127
171.901,180,0.566356
169.648,180,0.586584
167.563,180,0.606807
165.678,180,0.627034
164.024,180,0.647262
162.628,180,0.667491
161.512,180,0.687721
160.694,180,0.707943
160.188,180,0.728171
160.001,180,0.748398
160.137,180,0.768626
160.593,180,0.788849
161.362,180,0.809072
162.432,180,0.829299
163.785,180,0.849526
165.4,180,0.869757
167.25,180,0.889984
169.305,180,0.910205
171.533,180,0.930426
173.898,180,0.950654
176.361,180,0.970882
178.883,180,0.991109
181.423,180,1.01133
183.94,180,1.03156
186.393,180,1.05178
188.744,180,1.07201
190.953,180,1.09224
192.986,180,1.11246
194.808,180,1.13269
196.393,180,1.15291
197.713,180,1.17314
198.747,180,1.19336
199.479,180,1.21358
199.897,180,1.23383
199.993,180,1.25406
199.768,180,1.27428
199.223,180,1.29451
198.368,180,1.31474
197.217,180,1.33497
195.788,180,1.35519
194.105,180,1.37542
192.194,180,1.39564
190.087,180,1.41586
187.817,180,1.43609
185.42,180,1.45632
182.937,180,1.47654
180.406,180,1.49677
177.868,180,1.51699
175.365,180,1.53722
172.937,180,1.55745
170.621,180,1.57769
168.457,180,1.59792
166.48,180,1.61815
164.721,180,1.63838
163.209,180,1.6586
161.967,180,1.67883
161.016,180,1.69905
160.371,180,1.71928
160.043,180,1.7395
160.037,180,1.75972
160.353,180,1.77995
160.986,180,1.80018
161.922,180,1.82035
163.153,180,1.84058
164.655,180,1.86081
166.405,180,1.88104
168.373,180,1.90127
170.529,180,1.92149
172.839,180,1.94172
175.263,180,1.96194
177.764,180,1.98217
180.301,180,2.0024
182.834,180,2.02263
185.321,180,2.04286
187.721,180,2.06308
189.998,180,2.08331
192.105,180,2.10346
194.026,180,2.12369
195.715,180,2.14386
197.155,180,2.16407
198.32,180,2.18429
199.189,180,2.20452
199.749,180,2.22474
199.99,180,2.24497
199.909,180,2.2652
199.507,180,2.28543
198.789,180,2.30567
197.769,180,2.3259
196.462,180,2.34612
194.89,180,2.36634
193.078,180,2.38657
191.054,180,2.40679
188.855,180,2.427
186.509,180,2.44724
184.067,180,2.46741
181.554,180,2.48762
179.017,180,2.50783
176.492,180,2.52806
174.025,180,2.54829
171.653,180,2.56852
169.417,180,2.58874
167.352,180,2.60897
165.49,180,2.6292
163.862,180,2.64942
162.494,180,2.66967
161.409,180,2.6899
160.624,180,2.71013
160.152,180,2.73035
160,180,2.75058
160.171,180,2.77081
160.661,180,2.79103
161.463,180,2.81126
162.564,180,2.83148
163.947,180,2.85171
165.588,180,2.87194
167.462,180,2.89216
169.538,180,2.91239
171.783,180,2.93262
174.161,180,2.95285
176.632,180,2.97307
179.157,180,2.99329
181.697,180,3.01352
184.209,180,3.03375
186.654,180,3.05398
188.991,180,3.07421
191.183,180,3.09444
193.194,180,3.11466
194.993,180,3.13489
196.55,180,3.15512
197.84,180,3.17534
198.842,180,3.19558
199.54,180,3.2158
199.923,180,3.23603
199.985,180,3.25626
199.724,180,3.27648
199.145,180,3.29671
198.258,180,3.31693
197.076,180,3.33715
195.618,180,3.35738
193.907,180,3.37762
191.973,180,3.39785
189.846,180,3.41808
187.561,180,3.4383
185.153,180,3.45852
182.662,180,3.47875
180.127,180,3.49899
177.591,180,3.51921
175.095,180,3.53944
172.677,180,3.55966
170.377,180,3.57989
168.232,180,3.60012
166.278,180,3.62034
164.544,180,3.64057
163.06,180,3.6608
161.849,180,3.68102
160.931,180,3.70125
160.32,180,3.72148
160.027,180,3.74171
