Azimuth,Elevator,Time
179.868641,179.988962,0.0202594
179.851452,179.988962,0.0405141
179.885829,179.988962,0.0607611
180.493165,179.988962,0.0810093
181.518759,179.988962,0.101258
182.504246,179.988962,0.121509
183.415249,179.988962,0.141735
184.268956,179.988962,0.16198
185.088286,179.988962,0.182221
186.068044,179.988962,0.202466
186.560788,179.988962,0.222713
187.265526,179.988962,0.242987
187.867131,179.988962,0.263233
188.428630,179.988962,0.28348
188.898455,179.988962,0.303722
189.316715,179.988962,0.32397
189.883943,179.988962,0.344222
189.883943,179.988962,0.364471
189.929780,179.988962,0.384718
190.032912,179.988962,0.404943
190.032912,179.988962,0.42519
189.969887,179.988962,0.445438
189.689137,179.988962,0.465682
189.477143,179.988962,0.485929
189.116179,179.988962,0.506157
188.760946,179.988962,0.526402
188.302579,179.988962,0.54663
187.798377,179.988962,0.566878
187.236878,179.988962,0.587126
186.618083,179.988962,0.607374
185.953452,179.988962,0.62762
185.248714,179.988962,0.647864
184.486680,179.988962,0.668113
183.701728,179.988962,0.688356
182.876669,179.988962,0.708599
182.028692,179.988962,0.728826
181.163525,179.988962,0.749073
180.292629,179.988962,0.769321
179.398815,179.988962,0.789568
178.510731,179.988962,0.809811
177.634105,179.988962,0.830057
176.774669,179.988962,0.850305
175.932421,179.988962,0.870552
175.107361,179.988962,0.890808
174.333868,179.988962,0.911033
173.589023,179.988962,0.931265
172.907203,179.988962,0.951492
172.271220,179.988962,0.971719
171.703992,179.988962,0.991963
171.199789,179.988962,1.01219
170.976336,179.988962,1.03242
170.598184,179.988962,1.05267
170.128358,179.988962,1.07289
170.071062,179.988962,1.09312
170.053874,179.988962,1.11326
169.973660,179.988962,1.13344
169.973660,179.988962,1.15361
170.197113,179.988962,1.17381
170.443485,179.988962,1.19406
170.735693,179.988962,1.21429
171.125305,179.988962,1.23451
171.537834,179.988962,1.25476
172.019119,179.988962,1.27501
172.574888,179.988962,1.29525
173.182223,179.988962,1.31549
173.823936,179.988962,1.33574
174.522944,179.988962,1.35598
175.267790,179.988962,1.37621
176.047012,179.988962,1.39643
176.860612,179.988962,1.41668
177.702860,179.988962,1.43692
178.562297,179.988962,1.45717
179.433193,179.988962,1.4774
180.321277,179.988962,1.49762
181.203632,179.988962,1.51785
182.085987,179.988962,1.5381
182.951154,179.988962,1.55834
183.799131,179.988962,1.57857
184.624190,179.988962,1.59881
185.420602,179.988962,1.61903
186.165447,179.988962,1.63928
186.875914,179.988962,1.65952
187.529086,179.988962,1.67977
188.102044,179.988962,1.70002
188.629165,179.988962,1.72027
189.076072,179.988962,1.74051
189.454225,179.988962,1.76075
189.700596,179.988962,1.78098
189.981346,179.988962,1.8012
189.981346,179.988962,1.82147
190.038641,179.988962,1.84172
190.038641,179.988962,1.86194
189.878213,179.988962,1.88217
189.614653,179.988962,1.90241
189.259419,179.988962,1.92267
189.098991,179.988962,1.94293
188.577599,179.988962,1.96317
188.124962,179.988962,1.98339
187.586382,179.988962,2.00362
186.984776,179.988962,2.02387
186.360252,179.988962,2.04409
185.666974,179.988962,2.06432
184.939317,179.988962,2.08456
184.171554,179.988962,2.10481
183.369413,179.988962,2.12505
182.544354,179.988962,2.14528
181.684917,179.988962,2.16552
180.814021,179.988962,2.18576
179.931666,179.988962,2.20601
179.049311,179.988962,2.22623
178.166956,179.988962,2.24646
177.296060,179.988962,2.2667
176.430894,179.988962,2.28697
175.594375,179.988962,2.30722
174.786505,179.988962,2.32745
174.030201,179.988962,2.34767
173.314003,179.988962,2.3679
172.643643,179.988962,2.38815
172.024848,179.988962,2.40837
171.497727,179.988962,2.42862
171.039361,179.988962,2.44884
170.644020,179.988962,2.46909
170.328893,179.988962,2.48933
170.145547,179.988962,2.50957
169.990848,179.988962,2.52982
169.985119,179.988962,2.55006
169.985119,179.988962,2.57031
169.996578,179.988962,2.59055
170.288786,179.988962,2.61081
170.552347,179.988962,2.63106
170.901851,179.988962,2.65129
171.274274,179.988962,2.67153
171.732640,179.988962,2.69176
172.248302,179.988962,2.71199
172.821260,179.988962,2.73223
173.440054,179.988962,2.75246
174.282302,179.988962,2.7727
174.757857,179.988962,2.79295
175.559998,179.988962,2.81317
176.367868,179.988962,2.83341
177.192928,179.988962,2.85366
178.046635,179.988962,2.8739
178.911801,179.988962,2.89413
179.788427,179.988962,2.91438
180.676511,179.988962,2.93463
181.564596,179.988962,2.95485
182.446951,179.988962,2.97508
183.300658,179.988962,2.99531
184.142906,179.988962,3.01555
184.962235,179.988962,3.03579
185.735728,179.988962,3.05604
186.457655,179.988962,3.07629
187.150934,179.988962,3.09652
187.786917,179.988962,3.11675
188.336957,179.988962,3.13698
188.823971,179.988962,3.1572
189.247960,179.988962,3.17742
189.586005,179.988962,3.19767
189.969887,179.988962,3.21792
