Azimuth,Elevator,Time
179.702483,179.988962,0.0202564
179.685294,179.988962,0.0404846
180.034798,179.988962,0.0607117
180.854128,179.988962,0.0809406
182.085987,179.988962,0.101169
182.710511,179.988962,0.121397
185.202878,179.988962,0.14163
186.451926,179.988962,0.161862
187.695244,179.988962,0.18209
188.950022,179.988962,0.202319
190.204799,179.988962,0.222546
191.448118,179.988962,0.242774
192.697166,179.988962,0.263003
193.940484,179.988962,0.283231
195.195262,179.988962,0.303461
196.450039,179.988962,0.323684
197.475634,179.988962,0.343907
198.209020,179.988962,0.364136
198.879380,179.988962,0.384382
199.406501,179.988962,0.404569
199.979459,179.988962,0.424804
199.979459,179.988962,0.445039
199.996648,179.988962,0.465263
199.996648,179.988962,0.48549
199.979459,179.988962,0.505719
199.584118,179.988962,0.525946
199.211696,179.988962,0.546172
198.753330,179.988962,0.5664
198.197560,179.988962,0.586627
197.573036,179.988962,0.606855
196.839651,179.988962,0.627083
196.020321,179.988962,0.647314
195.126507,179.988962,0.667542
194.158208,179.988962,0.68777
193.109695,179.988962,0.707997
191.998157,179.988962,0.728225
190.817864,179.988962,0.748453
189.597464,179.988962,0.768681
188.342686,179.988962,0.788914
187.099368,179.988962,0.809136
185.856050,179.988962,0.829366
184.607002,179.988962,0.849594
183.357954,179.988962,0.869823
182.114635,179.988962,0.890052
180.865587,179.988962,0.91028
179.616539,179.988962,0.930508
178.367491,179.988962,0.950737
177.124173,179.988962,0.970966
175.875125,179.988962,0.991194
174.631806,179.988962,1.01142
172.758234,179.988962,1.03165
171.509186,179.988962,1.05188
170.265868,179.988962,1.07211
169.016820,179.988962,1.09234
167.773502,179.988962,1.11258
166.530183,179.988962,1.13281
165.286865,179.988962,1.15304
164.037817,179.988962,1.17327
162.794498,179.988962,1.19349
161.551180,179.988962,1.21372
160.433912,179.988962,1.23395
160.307861,179.988962,1.25418
159.992735,179.988962,1.27441
159.992735,179.988962,1.29464
159.992735,179.988962,1.31486
159.998464,179.988962,1.33509
160.347969,179.988962,1.35532
160.680284,179.988962,1.37554
161.132921,179.988962,1.39577
161.654312,179.988962,1.416
162.273107,179.988962,1.43622
162.989304,179.988962,1.45645
163.785715,179.988962,1.47668
164.662341,179.988962,1.4969
165.630639,179.988962,1.51713
166.661963,179.988962,1.53735
167.773502,179.988962,1.55757
168.936606,179.988962,1.5778
170.162736,179.988962,1.59803
171.423243,179.988962,1.61825
172.678020,179.988962,1.63848
173.938527,179.988962,1.65871
175.187575,179.988962,1.67894
176.453812,179.988962,1.69916
177.714319,179.988962,1.71939
178.974826,179.988962,1.73962
180.229604,179.988962,1.75985
181.495841,179.988962,1.78007
182.750618,179.988962,1.8003
184.011125,179.988962,1.82053
185.271633,179.988962,1.84075
