AzInput,ElInput,Time
180,180,4.64e-07
189.683,180,0.020304
198.887,180,0.0405489
207.211,180,0.0607944
214.267,180,0.0810378
219.727,180,0.101282
223.337,180,0.121527
224.928,180,0.141772
224.427,180,0.162017
221.853,180,0.182279
217.329,180,0.202532
211.067,180,0.222777
203.36,180,0.243019
194.563,180,0.263264
185.088,180,0.283509
175.377,180,0.303753
165.88,180,0.323997
157.042,180,0.344241
149.275,180,0.36448
142.936,180,0.384725
138.324,180,0.404968
135.653,180,0.42521
135.047,180,0.445455
136.535,180,0.465698
140.047,180,0.485943
145.421,180,0.506188
152.404,180,0.526432
160.674,180,0.546677
169.844,180,0.566922
179.487,180,0.587167
189.169,180,0.607446
198.409,180,0.627691
206.79,180,0.647936
213.924,180,0.668181
219.478,180,0.688426
223.193,180,0.708672
224.896,180,0.728918
224.507,180,0.749165
222.045,180,0.76941
217.625,180,0.789655
211.452,180,0.8099
203.814,180,0.830145
195.067,180,0.85039
185.617,180,0.870637
175.906,180,0.890882
166.386,180,0.911127
157.501,180,0.931371
149.663,180,0.951617
143.238,180,0.971862
138.55,180,0.991973
135.761,180,1.01217
135.022,180,1.03234
136.37,180,1.05257
139.75,180,1.07281
145.005,180,1.09306
151.89,180,1.1133
160.084,180,1.13355
169.206,180,1.15379
178.83,180,1.17404
188.52,180,1.1943
197.813,180,1.21457
206.264,180,1.23482
213.492,180,1.25506
219.159,180,1.2753
223.004,180,1.29554
224.846,180,1.31579
224.599,180,1.33603
222.275,180,1.35627
217.983,180,1.37652
211.922,180,1.39676
204.373,180,1.417
195.689,180,1.43725
186.275,180,1.45749
176.589,180,1.47769
167.042,180,1.49793
158.098,180,1.51818
150.174,180,1.53842
143.639,180,1.55867
138.798,180,1.57891
135.875,180,1.59915
135.008,180,1.6194
136.237,180,1.63964
139.503,180,1.65989
144.658,180,1.68014
151.457,180,1.70038
159.586,180,1.72062
168.669,180,1.74088
178.276,180,1.76112
187.964,180,1.78136
197.28,180,1.8016
205.792,180,1.82185
213.103,180,1.84209
218.88,180,1.86237
222.833,180,1.88259
224.796,180,1.90284
224.672,180,1.92308
222.467,180,1.94333
218.285,180,1.96357
212.321,180,1.98381
204.851,180,2.00405
196.222,180,2.0243
186.839,180,2.04454
177.137,180,2.06478
167.569,180,2.08503
158.58,180,2.10527
150.588,180,2.12551
143.966,180,2.14576
139.021,180,2.166
135.984,180,2.18626
135.001,180,2.20652
136.114,180,2.22676
139.271,180,2.247
144.326,180,2.26725
151.042,180,2.28749
159.106,180,2.30774
168.143,180,2.32798
177.733,180,2.34822
187.428,180,2.36847
196.776,180,2.38871
205.344,180,2.40895
212.732,180,2.42919
218.595,180,2.44944
222.66,180,2.46968
224.74,180,2.48992
224.735,180,2.51017
222.653,180,2.53037
