Azimuth,Elevator,Time
179.994691,179.988962,0.020418
179.994691,179.988962,0.040862
180.435869,179.988962,0.061326
181.604703,179.988962,0.081785
183.306387,179.988962,0.102240
185.558112,179.988962,0.122695
188.061937,179.988962,0.143157
190.468360,179.988962,0.163556
192.869053,179.988962,0.183985
195.286935,179.988962,0.204427
197.676169,179.988962,0.224848
200.088321,179.988962,0.245548
202.477555,179.988962,0.266002
204.883978,179.988962,0.286461
207.273212,179.988962,0.306916
209.685364,179.988962,0.327351
212.074598,179.988962,0.347852
214.486751,179.988962,0.368290
216.875985,179.988962,0.388740
219.270948,179.988962,0.409208
221.133061,179.988962,0.429665
222.857664,179.988962,0.450120
223.316030,179.988962,0.470576
223.333219,179.988962,0.491046
222.531078,179.988962,0.511446
221.236193,179.988962,0.531854
219.408458,179.988962,0.552301
217.053602,179.988962,0.572763
214.572694,179.988962,0.593233
212.172001,179.988962,0.613690
209.765578,179.988962,0.634147
207.353426,179.988962,0.654595
204.964192,179.988962,0.675071
202.557769,179.988962,0.695541
200.162806,179.988962,0.716015
197.756383,179.988962,0.736471
195.367149,179.988962,0.756929
192.954997,179.988962,0.777397
190.571492,179.988962,0.797834
188.159340,179.988962,0.818302
185.770106,179.988962,0.838764
183.357954,179.988962,0.859233
180.968720,179.988962,0.879697
177.364815,179.988962,0.900156
174.969851,179.988962,0.920616
172.569158,179.988962,0.941066
170.174195,179.988962,0.961525
167.779231,179.988962,0.981989
165.905659,179.988962,1.002453
164.616504,179.988962,1.022855
163.917496,179.988962,1.043309
163.705501,179.988962,1.063720
164.089383,179.988962,1.084129
165.114977,179.988962,1.104572
166.667693,179.988962,1.125031
168.770448,179.988962,1.145492
171.291462,179.988962,1.165951
173.674967,179.988962,1.186400
176.115767,179.988962,1.206862
178.493542,179.988962,1.227307
180.911424,179.988962,1.247699
183.300658,179.988962,1.268102
185.712810,179.988962,1.288531
188.102044,179.988962,1.308930
190.514196,179.988962,1.329366
191.711678,179.988962,1.349793
196.513065,179.988962,1.370231
198.902299,179.988962,1.390659
201.308721,179.988962,1.411088
203.703685,179.988962,1.431513
206.092919,179.988962,1.451959
207.966491,179.988962,1.472395
209.261376,179.988962,1.492831
209.977573,179.988962,1.513263
210.206756,179.988962,1.533684
209.788497,179.988962,1.554114
208.768632,179.988962,1.574554
207.221646,179.988962,1.594991
205.124620,179.988962,1.615421
202.603606,179.988962,1.635861
200.214372,179.988962,1.656243
197.779301,179.988962,1.676664
195.395797,179.988962,1.697093
192.977915,179.988962,1.717532
190.594411,179.988962,1.737948
188.182258,179.988962,1.758382
185.793024,179.988962,1.778812
183.380872,179.988962,1.799238
180.991638,179.988962,1.819677
