AzInput,ElInput,Time
180.000024,180.000000,0.000000
181.795609,180.000000,0.020440
183.576346,180.000000,0.040877
185.327927,180.000000,0.061309
187.035365,180.000000,0.081728
188.687449,180.000000,0.102164
190.269236,180.000000,0.122598
191.768582,180.000000,0.143038
193.172714,180.000000,0.163476
194.470634,180.000000,0.183916
195.651433,180.000000,0.204352
196.705435,180.000000,0.224778
197.623731,180.000000,0.245182
198.399429,180.000000,0.265563
199.027616,180.000000,0.285953
199.503727,180.000000,0.306387
199.822315,180.000000,0.326813
199.981156,180.000000,0.347272
199.978249,180.000000,0.367748
199.813509,180.000000,0.388216
199.488505,180.000000,0.408674
199.005192,180.000000,0.429155
198.369980,180.000000,0.449573
197.587341,180.000000,0.469976
196.660417,180.000000,0.490435
195.599082,180.000000,0.510887
194.411404,180.000000,0.531343
193.108615,180.000000,0.551777
191.698940,180.000000,0.572225
190.191723,180.000000,0.592713
188.606720,180.000000,0.613139
186.956399,180.000000,0.633516
185.245187,180.000000,0.653952
183.492650,180.000000,0.674376
181.710777,180.000000,0.694813
179.915323,180.000000,0.715248
178.120490,180.000000,0.735684
176.346129,180.000000,0.756058
174.595879,180.000000,0.776494
172.888724,180.000000,0.796937
171.240497,180.000000,0.817360
169.661343,180.000000,0.837805
168.165959,180.000000,0.858246
166.767062,180.000000,0.878673
165.474900,180.000000,0.899101
164.299504,180.000000,0.919536
163.251164,180.000000,0.939964
162.338893,180.000000,0.960370
161.567767,180.000000,0.980805
160.946437,180.000000,1.001203
160.478385,180.000000,1.021600
160.166900,180.000000,1.042035
160.015514,180.000000,1.062473
160.025457,180.000000,1.082901
160.196597,180.000000,1.103334
160.527464,180.000000,1.123762
161.015278,180.000000,1.144185
161.657292,180.000000,1.164640
162.446851,180.000000,1.185075
163.377237,180.000000,1.205493
164.441988,180.000000,1.225918
165.632942,180.000000,1.246355
166.939322,180.000000,1.266783
168.351562,180.000000,1.287218
169.857053,180.000000,1.307643
171.445165,180.000000,1.328078
173.102439,180.000000,1.348514
174.814971,180.000000,1.368946
176.570877,180.000000,1.389395
178.350633,180.000000,1.409800
180.142544,180.000000,1.430192
181.936384,180.000000,1.450619
183.715246,180.000000,1.471054
185.464280,180.000000,1.491491
187.166278,180.000000,1.511892
188.812548,180.000000,1.532317
190.388817,180.000000,1.552757
191.882589,180.000000,1.573217
193.274620,180.000000,1.593591
194.563252,180.000000,1.614018
195.735034,180.000000,1.634456
196.779502,180.000000,1.654889
197.688277,180.000000,1.675315
198.454727,180.000000,1.695752
199.071906,180.000000,1.716178
199.535302,180.000000,1.736606
199.840697,180.000000,1.756998
199.986772,180.000000,1.777444
199.971368,180.000000,1.797882
199.795353,180.000000,1.818268
199.459410,180.000000,1.838698
198.966301,180.000000,1.859133
198.320110,180.000000,1.879568
197.530846,180.000000,1.899889
196.604617,180.000000,1.920149
195.538501,180.000000,1.940556
194.349874,180.000000,1.960921
193.048147,180.000000,1.981257
191.644921,180.000000,2.001553
190.143789,180.000000,2.021917
188.554972,180.000000,2.042362
186.898021,180.000000,2.062795
185.185173,180.000000,2.083230
183.436248,180.000000,2.103598
181.654339,180.000000,2.124029
179.859885,180.000000,2.144450
178.065354,180.000000,2.164885
176.287102,180.000000,2.185312
174.538520,180.000000,2.205743
172.833899,180.000000,2.226175
171.187160,180.000000,2.246607
169.614292,180.000000,2.267001
168.122130,180.000000,2.287436
166.725944,180.000000,2.307869
