AzInput,ElInput,Time
180.000060,180.000000,0.000000
184.078658,180.000000,0.020429
187.989731,180.000000,0.040879
191.565890,180.000000,0.061338
194.654937,180.000000,0.081801
197.125559,180.000000,0.102259
198.874858,180.000000,0.122726
199.827650,180.000000,0.143182
199.944702,180.000000,0.163649
199.220937,180.000000,0.184105
197.685911,180.000000,0.204575
195.406305,180.000000,0.225031
192.476546,180.000000,0.245493
189.021358,180.000000,0.265951
185.183807,180.000000,0.286420
181.129247,180.000000,0.306881
177.028371,180.000000,0.327335
173.052027,180.000000,0.347792
169.371356,180.000000,0.368233
166.136978,180.000000,0.388681
163.483895,180.000000,0.409150
161.528121,180.000000,0.429613
160.351540,180.000000,0.450072
160.003174,180.000000,0.470522
160.497057,180.000000,0.490973
161.814160,180.000000,0.511445
163.896700,180.000000,0.531899
166.656005,180.000000,0.552341
169.970717,180.000000,0.572748
173.715889,180.000000,0.593207
177.727775,180.000000,0.613674
181.834787,180.000000,0.634138
185.837984,180.000000,0.654465
189.588264,180.000000,0.674735
192.934225,180.000000,0.694955
195.772866,180.000000,0.715380
197.949793,180.000000,0.735816
199.371140,180.000000,0.756240
199.978998,180.000000,0.776691
199.744826,180.000000,0.797157
198.678370,180.000000,0.817614
196.825492,180.000000,0.838064
194.262233,180.000000,0.858527
191.101054,180.000000,0.878968
187.470225,180.000000,0.899423
183.523919,180.000000,0.919881
179.432112,180.000000,0.940325
175.374376,180.000000,0.960716
171.503939,180.000000,0.981143
167.984219,180.000000,1.001608
164.974188,180.000000,1.022053
162.598420,180.000000,1.042479
160.951987,180.000000,1.062936
160.108052,180.000000,1.083405
160.103687,180.000000,1.103883
160.936994,180.000000,1.124319
162.569439,180.000000,1.144728
164.931544,180.000000,1.165125
167.935541,180.000000,1.185588
171.449124,180.000000,1.206056
175.326150,180.000000,1.226537
179.397943,180.000000,1.247005
183.492192,180.000000,1.267458
187.441375,180.000000,1.287922
191.075035,180.000000,1.308376
194.236814,180.000000,1.328793
196.805349,180.000000,1.349251
198.666058,180.000000,1.369715
199.739906,180.000000,1.390190
199.980161,180.000000,1.410681
199.377088,180.000000,1.431141
197.959719,180.000000,1.451572
195.783985,180.000000,1.472030
192.938727,180.000000,1.492516
189.556445,180.000000,1.512946
185.766096,180.000000,1.533409
181.731052,180.000000,1.553880
177.623534,180.000000,1.574348
173.620142,180.000000,1.594795
169.882335,180.000000,1.615260
166.571439,180.000000,1.635725
163.829104,180.000000,1.656170
161.767401,180.000000,1.676617
160.472860,180.000000,1.697077
160.001665,180.000000,1.717466
160.371385,180.000000,1.737949
161.569079,180.000000,1.758415
163.542148,180.000000,1.778862
166.208825,180.000000,1.799314
169.456218,180.000000,1.819764
173.144370,180.000000,1.840197
177.114922,180.000000,1.860601
181.218631,180.000000,1.881065
185.271241,180.000000,1.901530
189.101275,180.000000,1.921995
192.538099,180.000000,1.942400
195.456153,180.000000,1.962859
197.723261,180.000000,1.983325
199.242003,180.000000,2.003776
199.950197,180.000000,2.024229
199.818046,180.000000,2.044678
198.850071,180.000000,2.065145
197.088072,180.000000,2.085601
194.606409,180.000000,2.106053
191.508408,180.000000,2.126512
187.925497,180.000000,2.146970
184.008521,180.000000,2.167427
179.921151,180.000000,2.187892
175.842844,180.000000,2.208328
171.949711,180.000000,2.228707
168.380324,180.000000,2.249166
165.300739,180.000000,2.269625
162.844686,180.000000,2.290046
161.105386,180.000000,2.310524
160.164564,180.000000,2.330981
160.059912,180.000000,2.351451
160.793640,180.000000,2.371866
162.336567,180.000000,2.392314
164.617468,180.000000,2.412716
167.548800,180.000000,2.433154
171.010098,180.000000,2.453626
174.850922,180.000000,2.474099
178.901103,180.000000,2.494532
183.002372,180.000000,2.514989
186.978285,180.000000,2.535453
190.659669,180.000000,2.555915
193.892326,180.000000,2.576383
196.535080,180.000000,2.596817
198.485020,180.000000,2.617284
199.654778,180.000000,2.637741
199.996172,180.000000,2.658196
199.494520,180.000000,2.678662
198.178025,180.000000,2.699038
196.093886,180.000000,2.719478
193.334879,180.000000,2.739902
190.014059,180.000000,2.760336
