AzInput,ElInput,Time
180.000017,180.000000,0.000000
181.269743,180.000000,0.020432
182.456465,180.000000,0.040869
183.481912,180.000000,0.061302
184.278987,180.000000,0.081733
184.794950,180.000000,0.102131
184.997557,180.000000,0.122513
184.873478,180.000000,0.142940
184.430189,180.000000,0.163362
183.695213,180.000000,0.183820
182.717801,180.000000,0.204269
181.561553,180.000000,0.224724
180.305660,180.000000,0.245132
179.027603,180.000000,0.265575
177.811094,180.000000,0.286059
176.740824,180.000000,0.306500
175.884845,180.000000,0.326930
175.298403,180.000000,0.347368
175.020450,180.000000,0.367800
175.068915,180.000000,0.388227
175.440728,180.000000,0.408663
176.111470,180.000000,0.429096
177.037229,180.000000,0.449530
178.156894,180.000000,0.469957
179.396577,180.000000,0.490373
180.676678,180.000000,0.510803
181.911793,180.000000,0.531222
183.022249,180.000000,0.551652
183.934567,180.000000,0.572081
184.589092,180.000000,0.592513
184.942722,180.000000,0.612943
184.972352,180.000000,0.633373
184.675939,180.000000,0.653808
184.072481,180.000000,0.674253
183.203040,180.000000,0.694671
182.123204,180.000000,0.715100
180.904720,180.000000,0.735521
179.627041,180.000000,0.755941
178.373127,180.000000,0.776373
177.225893,180.000000,0.796803
176.260627,180.000000,0.817231
175.540441,180.000000,0.837659
175.112823,180.000000,0.858063
175.004681,180.000000,0.878444
175.223115,180.000000,0.898862
175.754716,180.000000,0.919293
176.564533,180.000000,0.939722
177.599042,180.000000,0.960142
178.791778,180.000000,0.980578
180.062525,180.000000,1.000995
181.329683,180.000000,1.021420
182.510003,180.000000,1.041851
183.526182,180.000000,1.062290
184.310407,180.000000,1.082710
184.812656,180.000000,1.103147
184.999186,180.000000,1.123564
184.858256,180.000000,1.143993
184.399114,180.000000,1.164415
183.651580,180.000000,1.184843
182.665046,180.000000,1.205265
181.503639,180.000000,1.225693
180.245563,180.000000,1.246090
178.973110,180.000000,1.266461
177.765572,180.000000,1.286867
176.703716,180.000000,1.307282
175.856976,180.000000,1.327716
175.282014,180.000000,1.348145
175.016277,180.000000,1.368577
175.077151,180.000000,1.388998
175.460352,180.000000,1.409416
176.140907,180.000000,1.429837
177.075009,180.000000,1.450274
178.197223,180.000000,1.470647
179.439981,180.000000,1.491068
180.719488,180.000000,1.511491
181.952230,180.000000,1.531920
183.056778,180.000000,1.552344
183.961407,180.000000,1.572777
184.606094,180.000000,1.593201
184.949106,180.000000,1.613636
184.967970,180.000000,1.634012
184.662388,180.000000,1.654411
184.051938,180.000000,1.674814
183.176239,180.000000,1.695225
182.092115,180.000000,1.715646
180.871045,180.000000,1.736066
179.592404,180.000000,1.756494
178.342090,180.000000,1.776896
177.199858,180.000000,1.797302
176.241291,180.000000,1.817697
175.528725,180.000000,1.838073
175.108166,180.000000,1.858417
175.005791,180.000000,1.878831
175.230510,180.000000,1.899258
175.767140,180.000000,1.919666
176.578528,180.000000,1.940028
177.614138,180.000000,1.960415
178.807024,180.000000,1.980828
180.079195,180.000000,2.001260
181.342550,180.000000,2.021633
182.517909,180.000000,2.041996
183.530126,180.000000,2.062378
184.311429,180.000000,2.082742
184.812321,180.000000,2.103128
184.999104,180.000000,2.123494
184.859563,180.000000,2.143905
184.401505,180.000000,2.164335
183.657237,180.000000,2.184711
182.675819,180.000000,2.205062
181.519354,180.000000,2.225430
180.260761,180.000000,2.245848
178.983057,180.000000,2.266299
177.776253,180.000000,2.286677
176.714759,180.000000,2.307049
175.870972,180.000000,2.327320
175.291278,180.000000,2.347704
175.018887,180.000000,2.368081
175.071255,180.000000,2.388451
175.445883,180.000000,2.408862
176.119260,180.000000,2.429293
177.046810,180.000000,2.449719
178.167005,180.000000,2.470131
179.405355,180.000000,2.490513
180.686194,180.000000,2.510956
181.920600,180.000000,2.531374
183.029500,180.000000,2.551797
183.941303,180.000000,2.572255
184.593514,180.000000,2.592691
184.944327,180.000000,2.613114
184.971257,180.000000,2.633537
184.672960,180.000000,2.653941
184.068827,180.000000,2.674354
183.197557,180.000000,2.694784
182.116841,180.000000,2.715212
180.897194,180.000000,2.735643
179.618884,180.000000,2.756072
178.366224,180.000000,2.776489
177.219874,180.000000,2.796919
176.255868,180.000000,2.817346
175.537211,180.000000,2.837773
175.110870,180.000000,2.858211
175.005165,180.000000,2.878617
175.226566,180.000000,2.899048
175.760966,180.000000,2.919481
