Azimuth,Elevator,Time
180.000421,179.988962,0.020378
180.000421,179.988962,0.040774
180.441598,179.988962,0.061191
181.598973,179.988962,0.081617
182.836562,179.988962,0.102044
183.839238,179.988962,0.122480
184.595542,179.988962,0.142910
185.059638,179.988962,0.163339
185.128393,179.988962,0.183710
184.733052,179.988962,0.204140
184.303334,179.988962,0.224586
183.632973,179.988962,0.245023
182.830832,179.988962,0.265423
181.902641,179.988962,0.285854
180.871317,179.988962,0.306280
179.782697,179.988962,0.326715
178.671159,179.988962,0.347139
177.599728,179.988962,0.367571
176.591322,179.988962,0.388007
175.754804,179.988962,0.408427
175.141739,179.988962,0.428842
174.889637,179.988962,0.449215
174.912556,179.988962,0.469648
175.485513,179.988962,0.490051
175.708967,179.988962,0.510483
176.591322,179.988962,0.530913
177.490866,179.988962,0.551284
178.470624,179.988962,0.571742
179.524866,179.988962,0.592178
180.636404,179.988962,0.612530
181.736483,179.988962,0.632990
182.796455,179.988962,0.653430
183.747565,179.988962,0.673862
184.503869,179.988962,0.694229
185.008072,179.988962,0.714677
185.122664,179.988962,0.735113
184.847644,179.988962,0.755477
184.423655,179.988962,0.775939
183.776213,179.988962,0.796373
182.996990,179.988962,0.816763
182.097446,179.988962,0.837134
181.083311,179.988962,0.857577
180.006150,179.988962,0.878010
178.906072,179.988962,0.898364
177.817452,179.988962,0.918800
176.797587,179.988962,0.939237
175.920961,179.988962,0.959642
175.072984,179.988962,0.980085
175.009959,179.988962,1.000510
175.009959,179.988962,1.020961
175.227682,179.988962,1.041418
175.789181,179.988962,1.061885
176.493919,179.988962,1.082339
177.324708,179.988962,1.102752
178.275818,179.988962,1.123206
179.318601,179.988962,1.143657
180.418680,179.988962,1.164118
181.518759,179.988962,1.184570
182.590190,179.988962,1.204987
183.569948,179.988962,1.225434
184.372089,179.988962,1.245898
184.933588,179.988962,1.266374
185.088286,179.988962,1.286810
184.996613,179.988962,1.307285
184.509599,179.988962,1.327754
183.879345,179.988962,1.348216
183.163148,179.988962,1.368660
182.286523,179.988962,1.389100
181.283846,179.988962,1.409561
179.874370,179.988962,1.430008
179.026393,179.988962,1.450463
177.960691,179.988962,1.470919
176.935097,179.988962,1.491377
176.047012,179.988962,1.511824
175.342274,179.988962,1.532285
174.924015,179.988962,1.552724
174.866719,179.988962,1.573113
175.267790,179.988962,1.593567
175.697508,179.988962,1.614035
176.367868,179.988962,1.634499
177.181469,179.988962,1.654959
178.109660,179.988962,1.675426
179.135255,179.988962,1.695885
180.235334,179.988962,1.716286
181.346872,179.988962,1.736729
182.424032,179.988962,1.757149
183.426709,179.988962,1.777597
184.263227,179.988962,1.797987
184.870562,179.988962,1.818446
185.076827,179.988962,1.838893
185.065368,179.988962,1.859360
184.595542,179.988962,1.879811
183.850697,179.988962,1.900267
183.461086,179.988962,1.920748
182.487058,179.988962,1.941190
181.461463,179.988962,1.961619
180.401491,179.988962,1.982051
179.295683,179.988962,2.002499
178.189874,179.988962,2.022985
177.141362,179.988962,2.043455
176.195981,179.988962,2.063911
175.445406,179.988962,2.084327
174.952663,179.988962,2.104756
174.855260,179.988962,2.125195
175.187575,179.988962,2.145636
175.565728,179.988962,2.166094
176.264736,179.988962,2.186550
177.026770,179.988962,2.207006
177.937773,179.988962,2.227463
178.957638,179.988962,2.247911
180.051987,179.988962,2.268372
181.163525,179.988962,2.288805
182.246415,179.988962,2.309211
183.260551,179.988962,2.329663
184.366359,179.988962,2.350131
184.778889,179.988962,2.370597
185.174230,179.988962,2.391060
185.019531,179.988962,2.411523
184.601272,179.988962,2.431988
184.102799,179.988962,2.452460
183.420979,179.988962,2.472913
182.584461,179.988962,2.493341
181.616162,179.988962,2.513743
180.573379,179.988962,2.534210
179.473300,179.988962,2.554669
178.373221,179.988962,2.575104
177.307519,179.988962,2.595569
176.344950,179.988962,2.616027
175.554268,179.988962,2.636493
175.015688,179.988962,2.656953
174.883908,179.988962,2.677403
175.050066,179.988962,2.697860
175.514161,179.988962,2.718301
176.144415,179.988962,2.738769
176.894990,179.988962,2.759230
177.788804,179.988962,2.779685
179.118066,179.988962,2.800127
179.908748,179.988962,2.820587
181.003097,179.988962,2.841071
182.085987,179.988962,2.861483
183.117311,179.988962,2.881959
183.999666,179.988962,2.902411
184.704404,179.988962,2.922822
185.059638,179.988962,2.943296
185.105475,179.988962,2.963709
184.692945,179.988962,2.984122
184.228849,179.988962,3.004587
183.552759,179.988962,3.025049
182.727700,179.988962,3.045519
181.788049,179.988962,3.065983
180.750996,179.988962,3.086441
179.656646,179.988962,3.106894
178.545108,179.988962,3.127330
177.479407,179.988962,3.147774
176.488190,179.988962,3.168229
175.668860,179.988962,3.188684
175.090173,179.988962,3.209115
174.906826,179.988962,3.229588
175.009959,179.988962,3.250049
175.462595,179.988962,3.270440
176.047012,179.988962,3.290910
176.751750,179.988962,3.311366
177.628376,179.988962,3.331828
178.613863,179.988962,3.352289
179.679565,179.988962,3.372752
180.791103,179.988962,3.393195
181.891182,179.988962,3.413645
182.933965,179.988962,3.434099
183.862156,179.988962,3.454577
184.601272,179.988962,3.475035
185.030990,179.988962,3.495463
185.111204,179.988962,3.515922
184.778889,179.988962,3.536380
184.360630,179.988962,3.556844
183.661621,179.988962,3.577271
182.876669,179.988962,3.597737
181.954207,179.988962,3.618153
180.934342,179.988962,3.638638
179.845722,179.988962,3.659095
178.734184,179.988962,3.679554
177.307519,179.988962,3.699969
176.556945,179.988962,3.720440
175.754804,179.988962,3.740918
175.141739,179.988962,3.761368
174.918285,179.988962,3.781846
174.924015,179.988962,3.802304
175.365192,179.988962,3.822769
175.926691,179.988962,3.843193
176.631429,179.988962,3.863666
177.485136,179.988962,3.884121
178.459164,179.988962,3.904531
179.513407,179.988962,3.925029
180.613486,179.988962,3.945476
181.725024,179.988962,3.965930
182.779266,179.988962,3.986381
183.730376,179.988962,4.006843
184.503869,179.988962,4.027303
184.996613,179.988962,4.047776
185.122664,179.988962,4.068250
184.864833,179.988962,4.088713
184.417926,179.988962,4.109156
183.781942,179.988962,4.129631
182.744889,179.988962,4.150103
182.212038,179.988962,4.170534
181.129148,179.988962,4.190981
180.023339,179.988962,4.211442
178.906072,179.988962,4.231893
177.805993,179.988962,4.252350
176.791857,179.988962,4.272799
175.903773,179.988962,4.293201
175.239142,179.988962,4.313610
174.889637,179.988962,4.334084
174.878178,179.988962,4.354541
175.342274,179.988962,4.374981
175.817829,179.988962,4.395460
176.511108,179.988962,4.415930
177.341897,179.988962,4.436391
178.293007,179.988962,4.456818
179.330060,179.988962,4.477245
180.430139,179.988962,4.497709
181.541677,179.988962,4.518119
182.613108,179.988962,4.538596
183.587137,179.988962,4.559059
184.395007,179.988962,4.579531
184.956506,179.988962,4.599992
185.116934,179.988962,4.620458
184.904940,179.988962,4.640924
184.486680,179.988962,4.661354
183.879345,179.988962,4.681806
183.134500,179.988962,4.702221
182.257875,179.988962,4.722697
181.266658,179.988962,4.743103
180.195227,179.988962,4.763573
179.095148,179.988962,4.784031
177.989339,179.988962,4.804486
176.958015,179.988962,4.824951
176.041283,179.988962,4.845404
175.342274,179.988962,4.865833
174.901097,179.988962,4.886316
174.855260,179.988962,4.906776
175.284978,179.988962,4.927241
175.703237,179.988962,4.947704
176.379328,179.988962,4.968153
177.192928,179.988962,4.988613
178.132579,179.988962,5.009029
179.163903,179.988962,5.029498
180.252522,179.988962,5.049960
181.730753,179.988962,5.070419
182.527165,179.988962,5.090867
183.484004,179.988962,5.111323
184.309064,179.988962,5.131775
184.864833,179.988962,5.152208
185.116934,179.988962,5.172666
185.025261,179.988962,5.193106
184.572624,179.988962,5.213558
183.982478,179.988962,5.233994
183.277740,179.988962,5.254447
182.424032,179.988962,5.274916
181.432815,179.988962,5.295315
180.378573,179.988962,5.315797
179.272765,179.988962,5.336253
178.161226,179.988962,5.356670
177.112714,179.988962,5.377175
176.184522,179.988962,5.397722
175.433947,179.988962,5.418254
174.946933,179.988962,5.438706
174.849530,179.988962,5.459164
175.221953,179.988962,5.479617
175.296437,179.988962,5.500050
176.213170,179.988962,5.520517
177.038229,179.988962,5.540975
177.972150,179.988962,5.561417
178.986286,179.988962,5.581879
180.080635,179.988962,5.602342
181.192173,179.988962,5.622799
182.275063,179.988962,5.643251
183.294928,179.988962,5.663715
184.154365,179.988962,5.684178
184.801807,179.988962,5.704609
185.088286,179.988962,5.725101
185.088286,179.988962,5.745540
184.629920,179.988962,5.765997
184.091340,179.988962,5.786453
183.398061,179.988962,5.806913
182.555813,179.988962,5.827375
181.587514,179.988962,5.847832
180.533272,179.988962,5.868286
179.433193,179.988962,5.888717
178.333114,179.988962,5.909199
177.267412,179.988962,5.929637
176.304843,179.988962,5.950068
175.319356,179.988962,5.970473
175.067254,179.988962,5.990902
174.826612,179.988962,6.011362
175.141739,179.988962,6.031817
175.502702,179.988962,6.052225
176.178792,179.988962,6.072673
176.917908,179.988962,6.093101
177.817452,179.988962,6.113551
178.820128,179.988962,6.133995
179.897289,179.988962,6.154404
181.008827,179.988962,6.174845
182.097446,179.988962,6.195269
183.128770,179.988962,6.215737
184.016855,179.988962,6.236191
184.715864,179.988962,6.256617
185.071097,179.988962,6.277048
185.116934,179.988962,6.297478
184.687216,179.988962,6.317916
184.217390,179.988962,6.338312
183.547030,179.988962,6.358714
182.721970,179.988962,6.379175
181.776590,179.988962,6.399631
180.733807,179.988962,6.420066
179.272765,179.988962,6.440513
178.441976,179.988962,6.460969
177.404922,179.988962,6.481365
176.436623,179.988962,6.501801
175.651671,179.988962,6.522212
175.061525,179.988962,6.542660
174.883908,179.988962,6.563069
174.964122,179.988962,6.583456
175.428218,179.988962,6.603904
176.058471,179.988962,6.624312
176.751750,179.988962,6.644740
177.628376,179.988962,6.665174
178.613863,179.988962,6.685621
179.679565,179.988962,6.706059
180.785373,179.988962,6.726462
181.879722,179.988962,6.746856
182.928235,179.988962,6.767311
183.850697,179.988962,6.787757
184.589813,179.988962,6.808234
185.042450,179.988962,6.828687
185.134123,179.988962,6.849099
184.733052,179.988962,6.869544
184.395007,179.988962,6.889972
183.489734,179.988962,6.910441
183.008449,179.988962,6.930906
182.005773,179.988962,6.951376
180.940072,179.988962,6.971821
179.857181,179.988962,6.992271
178.739914,179.988962,7.012705
177.651294,179.988962,7.033126
176.637159,179.988962,7.053577
175.789181,179.988962,7.074021
175.164657,179.988962,7.094492
174.872449,179.988962,7.114966
174.918285,179.988962,7.135414
175.393840,179.988962,7.155840
175.920961,179.988962,7.176286
176.619970,179.988962,7.196741
177.479407,179.988962,7.217189
178.441976,179.988962,7.237631
179.490488,179.988962,7.258084
180.596297,179.988962,7.278519
181.707835,179.988962,7.298978
182.762077,179.988962,7.319430
183.718917,179.988962,7.339869
184.698675,179.988962,7.360317
184.916399,179.988962,7.380753
185.157041,179.988962,7.401160
184.830455,179.988962,7.421600
184.458033,179.988962,7.442061
183.770483,179.988962,7.462512
183.025638,179.988962,7.482941
182.126094,179.988962,7.503397
181.111959,179.988962,7.523855
180.040528,179.988962,7.544313
178.928990,179.988962,7.564753
177.834640,179.988962,7.585167
176.814776,179.988962,7.605622
175.926691,179.988962,7.626057
175.256330,179.988962,7.646530
174.883908,179.988962,7.666955
174.883908,179.988962,7.687362
175.330815,179.988962,7.707806
175.800640,179.988962,7.728227
176.488190,179.988962,7.748666
177.318978,179.988962,7.769070
178.264359,179.988962,7.789505
179.295683,179.988962,7.809929
180.762455,179.988962,7.830325
181.593244,179.988962,7.850797
182.618838,179.988962,7.871236
183.581407,179.988962,7.891631
184.372089,179.988962,7.912054
184.939317,179.988962,7.932484
185.111204,179.988962,7.952915
184.973695,179.988962,7.973344
184.515328,179.988962,7.993774
183.902264,179.988962,8.014152
183.180337,179.988962,8.034595
182.315170,179.988962,8.055027
181.312494,179.988962,8.075444
180.252522,179.988962,8.095865
179.135255,179.988962,8.116296
178.035176,179.988962,8.136719
177.003852,179.988962,8.157136
176.087119,179.988962,8.177556
175.370922,179.988962,8.197972
174.929744,179.988962,8.218400
174.860989,179.988962,8.238829
175.244871,179.988962,8.259266
175.657401,179.988962,8.279687
176.333491,179.988962,8.300116
177.387733,179.988962,8.320542
178.029446,179.988962,8.341055
179.077959,179.988962,8.361481
180.183767,179.988962,8.381907
181.289576,179.988962,8.402328
182.361007,179.988962,8.422760
183.375142,179.988962,8.443156
184.217390,179.988962,8.463577
184.841914,179.988962,8.484003
185.076827,179.988962,8.504430
185.071097,179.988962,8.524834
184.607002,179.988962,8.545207
184.045503,179.988962,8.565626
183.346494,179.988962,8.586049
182.498517,179.988962,8.606471
181.518759,179.988962,8.626895
180.470246,179.988962,8.647309
179.364438,179.988962,8.667729
178.264359,179.988962,8.688150
177.210116,179.988962,8.708582
176.259007,179.988962,8.729006
175.496973,179.988962,8.749426
174.975581,179.988962,8.769859
174.866719,179.988962,8.790291
175.216223,179.988962,8.810725
175.508432,179.988962,8.831149
176.218899,179.988962,8.851545
176.963745,179.988962,8.871973
177.869018,179.988962,8.892406
178.877424,179.988962,8.912798
179.960314,179.988962,8.933172
181.060393,179.988962,8.953598
182.149013,179.988962,8.974035
183.174607,179.988962,8.994461
184.056962,179.988962,9.014880
184.738782,179.988962,9.035298
185.082557,179.988962,9.055729
185.111204,179.988962,9.076146
184.670027,179.988962,9.096576
184.188742,179.988962,9.117004
183.506923,179.988962,9.137432
182.681863,179.988962,9.157854
