Azimuth,Elevator,Time
180.126472,179.988962,0.020421
180.057717,179.988962,0.040835
180.453058,179.988962,0.061296
181.616162,179.988962,0.081750
183.312117,179.988962,0.102209
185.563841,179.988962,0.122668
188.067667,179.988962,0.143120
190.468360,179.988962,0.163578
192.874783,179.988962,0.184031
195.292664,179.988962,0.204489
197.676169,179.988962,0.224927
200.094051,179.988962,0.245358
202.489014,179.988962,0.265823
204.901167,179.988962,0.286284
207.072677,179.988962,0.306738
208.596744,179.988962,0.327215
209.565043,179.988962,0.347670
209.977573,179.988962,0.368122
209.954654,179.988962,0.388581
209.129595,179.988962,0.409030
207.806063,179.988962,0.429484
204.809493,179.988962,0.449951
202.288479,179.988962,0.470420
199.904975,179.988962,0.490867
197.469904,179.988962,0.511325
195.080670,179.988962,0.531750
192.668518,179.988962,0.552222
190.279284,179.988962,0.572664
187.867131,179.988962,0.593126
185.477897,179.988962,0.613578
183.071475,179.988962,0.634036
180.682241,179.988962,0.654500
178.270088,179.988962,0.674954
175.880854,179.988962,0.695420
173.474432,179.988962,0.715819
171.085198,179.988962,0.736231
168.673045,179.988962,0.756682
166.283811,179.988962,0.777165
163.871659,179.988962,0.797615
161.488155,179.988962,0.818086
159.070273,179.988962,0.838542
156.698227,179.988962,0.859008
154.818926,179.988962,0.879550
153.100052,179.988962,0.899985
152.687523,179.988962,0.920414
152.653145,179.988962,0.940832
153.426638,179.988962,0.961251
154.738712,179.988962,0.981673
156.572177,179.988962,1.002129
158.927033,179.988962,1.022560
161.407940,179.988962,1.043000
163.808634,179.988962,1.063415
166.220786,179.988962,1.083836
168.621479,179.988962,1.104240
171.022172,179.988962,1.124639
173.417136,179.988962,1.145066
175.823559,179.988962,1.165499
178.218522,179.988962,1.185886
180.624945,179.988962,1.206313
183.014179,179.988962,1.226738
185.426331,179.988962,1.247159
187.815565,179.988962,1.267580
190.227718,179.988962,1.287995
192.616952,179.988962,1.308379
195.029104,179.988962,1.328774
197.429797,179.988962,1.349243
199.836220,179.988962,1.369713
202.649443,179.988962,1.390174
203.812547,179.988962,1.410629
204.379775,179.988962,1.431082
204.494367,179.988962,1.451543
203.909950,179.988962,1.471992
202.746845,179.988962,1.492466
201.068079,179.988962,1.512927
198.833544,179.988962,1.533392
196.306800,179.988962,1.553858
193.929025,179.988962,1.574317
191.499684,179.988962,1.594742
189.104720,179.988962,1.615176
186.704027,179.988962,1.635635
184.303334,179.988962,1.656084
181.902641,179.988962,1.676573
179.507677,179.988962,1.697039
177.106984,179.988962,1.717493
174.706291,179.988962,1.737949
172.305598,179.988962,1.758373
169.904905,179.988962,1.778830
167.509941,179.988962,1.799298
165.103518,179.988962,1.819728
161.511073,179.988962,1.840191
159.098921,179.988962,1.860624
157.064920,179.988962,1.881079
155.666903,179.988962,1.901498
154.836115,179.988962,1.921959
154.515258,179.988962,1.942413
154.721523,179.988962,1.962844
155.649715,179.988962,1.983300
157.093568,179.988962,2.003761
159.070273,179.988962,2.024197
161.545450,179.988962,2.044566
163.957603,179.988962,2.065022
166.392673,179.988962,2.085474
168.781907,179.988962,2.105937
171.194060,179.988962,2.126352
173.583294,179.988962,2.146802
175.995446,179.988962,2.167263
178.384680,179.988962,2.187697
180.791103,179.988962,2.208102
183.180337,179.988962,2.228543
185.598219,179.988962,2.248959
187.981723,179.988962,2.269328
190.393875,179.988962,2.289744
193.980591,179.988962,2.310123
196.392743,179.988962,2.330553
198.781977,179.988962,2.350972
201.188400,179.988962,2.371402
203.056243,179.988962,2.391827
204.351127,179.988962,2.412267
205.055865,179.988962,2.432729
205.285048,179.988962,2.453186
204.861060,179.988962,2.473888
203.852654,179.988962,2.494345
202.299938,179.988962,2.514807
200.202913,179.988962,2.535374
197.687628,179.988962,2.555837
195.292664,179.988962,2.576274
192.863323,179.988962,2.596711
190.479819,179.988962,2.617173
188.061937,179.988962,2.637624
185.672703,179.988962,2.658089
183.260551,179.988962,2.678520
180.877046,179.988962,2.698968
178.464894,179.988962,2.719420
176.075660,179.988962,2.739853
172.471755,179.988962,2.760283
170.076792,179.988962,2.780717
167.670369,179.988962,2.801184
165.275406,179.988962,2.821637
162.874712,179.988962,2.842101
160.479749,179.988962,2.862558
158.153540,179.988962,2.882984
156.503422,179.988962,2.903433
155.368965,179.988962,2.923889
154.830385,179.988962,2.944269
154.721523,179.988962,2.964725
155.357506,179.988962,2.985179
156.554988,179.988962,3.005648
158.268132,179.988962,3.026069
160.525585,179.988962,3.046533
163.040870,179.988962,3.066990
165.424375,179.988962,3.087451
167.853716,179.988962,3.107903
170.242950,179.988962,3.128343
172.655102,179.988962,3.148749
175.044336,179.988962,3.169174
177.456488,179.988962,3.189633
181.054663,179.988962,3.210087
183.449627,179.988962,3.230540
185.861779,179.988962,3.250998
188.245284,179.988962,3.271467
190.657436,179.988962,3.291921
193.046670,179.988962,3.312292
195.458822,179.988962,3.332735
197.848056,179.988962,3.353198
200.243020,179.988962,3.373659
202.105133,179.988962,3.394128
203.411476,179.988962,3.414595
204.116215,179.988962,3.435053
204.328209,179.988962,3.455492
203.938598,179.988962,3.475953
202.918733,179.988962,3.496406
201.371747,179.988962,3.516845
199.268992,179.988962,3.537262
196.747977,179.988962,3.557727
194.364473,179.988962,3.578190
191.929402,179.988962,3.598617
189.545898,179.988962,3.619070
187.128016,179.988962,3.639533
185.941993,179.988962,3.659962
181.140607,179.988962,3.680420
178.728455,179.988962,3.700856
176.339221,179.988962,3.721324
173.927068,179.988962,3.741750
171.543564,179.988962,3.762214
169.131412,179.988962,3.782674
166.742178,179.988962,3.803139
164.330025,179.988962,3.823595
161.946521,179.988962,3.844045
159.534368,179.988962,3.864499
157.488909,179.988962,3.884910
156.085163,179.988962,3.905378
155.254374,179.988962,3.925830
154.927788,179.988962,3.946256
155.111134,179.988962,3.966709
156.050785,179.988962,3.987170
157.477450,179.988962,4.007629
159.454154,179.988962,4.028021
161.923602,179.988962,4.048444
164.341484,179.988962,4.068883
166.776555,179.988962,4.089339
169.160059,179.988962,4.109806
172.769694,179.988962,4.130261
175.164657,179.988962,4.150702
177.571080,179.988962,4.171114
179.966043,179.988962,4.191574
182.366737,179.988962,4.212019
184.767430,179.988962,4.232473
187.168123,179.988962,4.252876
189.563087,179.988962,4.273344
191.969509,179.988962,4.293807
194.364473,179.988962,4.314256
196.770896,179.988962,4.334709
199.165859,179.988962,4.355173
201.555093,179.988962,4.375640
203.422936,179.988962,4.396096
204.712091,179.988962,4.416571
205.416829,179.988962,4.437020
205.617364,179.988962,4.457479
205.227753,179.988962,4.477940
204.207888,179.988962,4.498393
202.643713,179.988962,4.518852
200.540958,179.988962,4.539245
198.019944,179.988962,4.559709
194.427498,179.988962,4.580169
191.998157,179.988962,4.600565
189.614653,179.988962,4.621026
187.202500,179.988962,4.641484
184.813266,179.988962,4.661941
182.401114,179.988962,4.682369
180.011880,179.988962,4.702815
177.599728,179.988962,4.723275
175.216223,179.988962,4.743735
172.804071,179.988962,4.764171
170.414837,179.988962,4.784625
168.002685,179.988962,4.805079
165.613451,179.988962,4.825497
163.201298,179.988962,4.845962
160.817794,179.988962,4.866426
158.491585,179.988962,4.886896
156.864385,179.988962,4.907361
155.735658,179.988962,4.927824
155.214267,179.988962,4.948290
155.122593,179.988962,4.968697
155.758577,179.988962,4.989158
156.961788,179.988962,5.009616
159.763552,179.988962,5.030074
162.244459,179.988962,5.050539
164.650882,179.988962,5.070997
167.085952,179.988962,5.091431
169.469457,179.988962,5.111845
171.887339,179.988962,5.132299
174.276573,179.988962,5.152688
176.682995,179.988962,5.173135
179.077959,179.988962,5.193580
181.484382,179.988962,5.214021
183.879345,179.988962,5.234456
186.285768,179.988962,5.254869
188.680732,179.988962,5.275331
191.087154,179.988962,5.295755
193.476388,179.988962,5.316182
195.888541,179.988962,5.336589
198.277775,179.988962,5.357035
200.667009,179.988962,5.377467
202.529121,179.988962,5.397930
203.829736,179.988962,5.418411
204.540203,179.988962,5.438829
204.757927,179.988962,5.459280
204.339668,179.988962,5.479727
202.609336,179.988962,5.500151
200.787330,179.988962,5.520568
198.409555,179.988962,5.541005
195.928648,179.988962,5.561465
193.527954,179.988962,5.581902
191.121532,179.988962,5.602315
188.715109,179.988962,5.622758
186.325875,179.988962,5.643182
183.913723,179.988962,5.663621
181.524489,179.988962,5.684035
179.112336,179.988962,5.704484
176.723102,179.988962,5.724936
174.316680,179.988962,5.745387
171.927446,179.988962,5.765847
169.515293,179.988962,5.786306
167.126059,179.988962,5.806762
164.719637,179.988962,5.827219
162.324673,179.988962,5.847674
159.918250,179.988962,5.868130
157.867061,179.988962,5.888582
156.474774,179.988962,5.908996
155.632526,179.988962,5.929463
155.328858,179.988962,5.949920
155.913275,179.988962,5.970374
157.082109,179.988962,5.990838
158.783794,179.988962,6.011290
161.024059,179.988962,6.031751
163.539343,179.988962,6.052186
165.934307,179.988962,6.072630
168.346459,179.988962,6.093094
170.747153,179.988962,6.113563
173.147846,179.988962,6.134024
