Azimuth,Elevator,Time
179.994691,179.988962,0.020426
179.994691,179.988962,0.040879
180.418680,179.988962,0.061346
181.077582,179.988962,0.081779
181.627621,179.988962,0.102241
182.108906,179.988962,0.122684
182.590190,179.988962,0.143141
183.019908,179.988962,0.163593
183.432438,179.988962,0.184047
183.799131,179.988962,0.204504
184.125717,179.988962,0.224964
184.423655,179.988962,0.245421
184.618461,179.988962,0.265849
184.830455,179.988962,0.286321
184.899210,179.988962,0.306773
184.996613,179.988962,0.327230
185.002342,179.988962,0.347690
185.002342,179.988962,0.368144
184.996613,179.988962,0.388612
184.755971,179.988962,0.409033
184.572624,179.988962,0.429477
184.320523,179.988962,0.449929
184.062692,179.988962,0.470375
183.736106,179.988962,0.490821
183.363683,179.988962,0.511268
182.996990,179.988962,0.531723
182.567272,179.988962,0.552153
182.108906,179.988962,0.572609
181.650539,179.988962,0.593066
181.163525,179.988962,0.613522
180.665052,179.988962,0.633974
180.149390,179.988962,0.654391
179.633728,179.988962,0.674843
179.129525,179.988962,0.695272
178.625322,179.988962,0.715724
178.126849,179.988962,0.736185
177.651294,179.988962,0.756634
177.192928,179.988962,0.777040
176.774669,179.988962,0.797477
176.385057,179.988962,0.817937
176.035553,179.988962,0.838394
175.749074,179.988962,0.858848
175.479784,179.988962,0.879303
175.262060,179.988962,0.899760
175.153198,179.988962,0.920213
174.998499,179.988962,0.940670
174.992770,179.988962,0.961117
174.992770,179.988962,0.981522
174.992770,179.988962,1.001921
175.061525,179.988962,1.022393
175.365192,179.988962,1.042840
175.479784,179.988962,1.063295
175.806370,179.988962,1.083724
176.058471,179.988962,1.104191
176.396516,179.988962,1.124622
176.780398,179.988962,1.145086
177.175739,179.988962,1.165529
177.605457,179.988962,1.185965
178.069553,179.988962,1.206322
178.539379,179.988962,1.226767
179.037852,179.988962,1.247204
179.547784,179.988962,1.267662
180.057717,179.988962,1.288120
180.567649,179.988962,1.308581
181.077582,179.988962,1.329039
181.576055,179.988962,1.349489
182.160472,179.988962,1.369933
182.406844,179.988962,1.390380
182.962613,179.988962,1.410797
183.357954,179.988962,1.431205
183.741835,179.988962,1.451663
184.079880,179.988962,1.472120
184.372089,179.988962,1.492534
184.595542,179.988962,1.512944
184.801807,179.988962,1.533343
184.899210,179.988962,1.553746
184.979424,179.988962,1.574178
185.008072,179.988962,1.594611
185.008072,179.988962,1.615031
185.002342,179.988962,1.635469
184.818996,179.988962,1.655897
184.584083,179.988962,1.676354
184.389278,179.988962,1.696797
184.079880,179.988962,1.717259
183.770483,179.988962,1.737716
183.426709,179.988962,1.758173
183.042827,179.988962,1.778616
182.636027,179.988962,1.799076
182.183390,179.988962,1.819540
181.621891,179.988962,1.840007
181.369790,179.988962,1.860490
180.762455,179.988962,1.880945
180.235334,179.988962,1.901377
179.713942,179.988962,1.921847
179.192550,179.988962,1.942327
178.699807,179.988962,1.962780
178.201333,179.988962,1.983237
177.720049,179.988962,2.003690
177.261683,179.988962,2.024133
176.837694,179.988962,2.044590
176.436623,179.988962,2.065048
176.087119,179.988962,2.085504
175.789181,179.988962,2.105962
175.514161,179.988962,2.126382
175.273519,179.988962,2.146839
175.176116,179.988962,2.167298
174.975581,179.988962,2.187789
174.969851,179.988962,2.208247
174.975581,179.988962,2.228703
174.975581,179.988962,2.249154
175.084443,179.988962,2.269602
175.336544,179.988962,2.290053
175.422488,179.988962,2.310458
175.794911,179.988962,2.330930
175.995446,179.988962,2.351388
176.362139,179.988962,2.371850
176.711643,179.988962,2.392314
177.124173,179.988962,2.412769
177.559621,179.988962,2.433224
178.012257,179.988962,2.453674
178.476353,179.988962,2.474105
178.969097,179.988962,2.494497
179.473300,179.988962,2.514948
179.994691,179.988962,2.535406
180.498894,179.988962,2.555867
181.008827,179.988962,2.576307
181.501570,179.988962,2.596725
182.000044,179.988962,2.617188
182.475599,179.988962,2.637651
182.911047,179.988962,2.658088
183.317847,179.988962,2.678481
