Azimuth,Elevator,Time
180.137931,179.988962,0.020424
180.051987,179.988962,0.040887
180.241063,179.988962,0.061324
180.630674,179.988962,0.081785
180.819751,179.988962,0.102243
181.117689,179.988962,0.122709
181.381249,179.988962,0.143105
181.616162,179.988962,0.163570
181.879722,179.988962,0.184026
182.103176,179.988962,0.204430
182.343818,179.988962,0.224834
182.555813,179.988962,0.245318
182.796455,179.988962,0.265688
182.968342,179.988962,0.286140
183.208985,179.988962,0.306591
183.375142,179.988962,0.327048
183.552759,179.988962,0.347508
183.730376,179.988962,0.367971
183.890804,179.988962,0.388441
184.051233,179.988962,0.408881
184.211661,179.988962,0.429352
184.349171,179.988962,0.449816
184.435114,179.988962,0.470272
184.572624,179.988962,0.490733
184.664297,179.988962,0.511197
184.773159,179.988962,0.531663
184.813266,179.988962,0.552123
184.916399,179.988962,0.572580
184.927858,179.988962,0.593019
184.962235,179.988962,0.613446
184.990883,179.988962,0.633894
185.008072,179.988962,0.654346
185.002342,179.988962,0.674739
185.002342,179.988962,0.695191
185.002342,179.988962,0.715638
184.962235,179.988962,0.736086
184.859103,179.988962,0.756479
184.784619,179.988962,0.776921
184.658568,179.988962,0.797416
184.612731,179.988962,0.817806
184.423655,179.988962,0.838255
184.400737,179.988962,0.858708
184.200202,179.988962,0.879163
184.119987,179.988962,0.899571
183.902264,179.988962,0.920002
183.827779,179.988962,0.940429
183.569948,179.988962,0.960843
183.455356,179.988962,0.981246
183.203255,179.988962,1.001666
183.037097,179.988962,1.022099
182.807914,179.988962,1.042474
182.607379,179.988962,1.062925
182.355277,179.988962,1.083355
182.166201,179.988962,1.103783
181.914100,179.988962,1.124200
181.661999,179.988962,1.144634
181.438545,179.988962,1.165014
181.180714,179.988962,1.185370
180.934342,179.988962,1.205817
180.693700,179.988962,1.226245
180.435869,179.988962,1.246681
180.178038,179.988962,1.267098
179.880100,179.988962,1.287526
179.679565,179.988962,1.307953
179.393086,179.988962,1.328322
179.146714,179.988962,1.348763
178.900342,179.988962,1.369192
178.625322,179.988962,1.389580
178.430517,179.988962,1.410014
178.166956,179.988962,1.430445
177.932043,179.988962,1.450844
177.679942,179.988962,1.471313
177.473677,179.988962,1.491744
177.227305,179.988962,1.512178
177.043959,179.988962,1.532548
176.837694,179.988962,1.552963
176.614240,179.988962,1.573351
176.465271,179.988962,1.593778
176.247547,179.988962,1.614217
176.132956,179.988962,1.634679
175.938150,179.988962,1.655135
175.829288,179.988962,1.675586
175.663130,179.988962,1.696041
175.537080,179.988962,1.716491
175.456866,179.988962,1.736941
175.302167,179.988962,1.757391
175.262060,179.988962,1.777846
175.170387,179.988962,1.798362
175.107361,179.988962,1.818831
175.055795,179.988962,1.839283
175.027147,179.988962,1.859708
174.992770,179.988962,1.880161
174.992770,179.988962,1.900614
174.992770,179.988962,1.921037
174.992770,179.988962,1.941473
174.992770,179.988962,1.961948
174.998499,179.988962,1.982368
175.107361,179.988962,2.002796
175.199035,179.988962,2.023260
175.279249,179.988962,2.043707
175.399570,179.988962,2.064169
175.474054,179.988962,2.084616
175.611564,179.988962,2.105077
175.731885,179.988962,2.125496
175.892314,179.988962,2.145920
175.995446,179.988962,2.166383
176.213170,179.988962,2.186836
176.327761,179.988962,2.207293
176.551215,179.988962,2.227796
176.711643,179.988962,2.248250
176.935097,179.988962,2.268711
177.152821,179.988962,2.289172
177.341897,179.988962,2.309617
177.576809,179.988962,2.330025
177.760156,179.988962,2.350451
178.058094,179.988962,2.370902
178.241440,179.988962,2.391355
178.493542,179.988962,2.411812
178.751373,179.988962,2.432266
179.003474,179.988962,2.452719
179.278494,179.988962,2.473174
179.513407,179.988962,2.493580
179.805615,179.988962,2.514040
180.017610,179.988962,2.534499
180.286900,179.988962,2.554956
180.561920,179.988962,2.575406
180.791103,179.988962,2.595856
181.043204,179.988962,2.616285
181.301035,179.988962,2.636734
181.547407,179.988962,2.657202
181.810968,179.988962,2.677646
182.011503,179.988962,2.698066
182.286523,179.988962,2.718515
182.469869,179.988962,2.738970
182.716241,179.988962,2.759417
182.939694,179.988962,2.779839
183.100123,179.988962,2.800292
183.312117,179.988962,2.820748
183.478275,179.988962,2.841150
183.707458,179.988962,2.861568
183.827779,179.988962,2.881983
184.045503,179.988962,2.902442
184.131447,179.988962,2.922873
184.343441,179.988962,2.943322
184.400737,179.988962,2.963773
184.572624,179.988962,2.984232
184.601272,179.988962,3.004692
184.755971,179.988962,3.025148
184.796078,179.988962,3.045564
184.893480,179.988962,3.065989
184.916399,179.988962,3.086444
184.967965,179.988962,3.106899
184.979424,179.988962,3.127364
185.002342,179.988962,3.147819
185.002342,179.988962,3.168288
184.996613,179.988962,3.188775
184.996613,179.988962,3.209212
184.996613,179.988962,3.229665
184.876292,179.988962,3.250127
184.773159,179.988962,3.270580
184.721593,179.988962,3.291037
184.601272,179.988962,3.311489
184.526787,179.988962,3.331941
184.395007,179.988962,3.352402
184.263227,179.988962,3.372859
184.131447,179.988962,3.393323
183.976748,179.988962,3.413711
183.804861,179.988962,3.434201
183.667351,179.988962,3.454647
183.443897,179.988962,3.475097
183.306387,179.988962,3.495542
183.082934,179.988962,3.515987
182.865210,179.988962,3.536437
182.670404,179.988962,3.556882
182.452680,179.988962,3.577352
182.194849,179.988962,3.597816
181.994314,179.988962,3.618283
181.742213,179.988962,3.638710
181.490111,179.988962,3.659161
181.260928,179.988962,3.679613
180.974449,179.988962,3.700059
180.825480,179.988962,3.720516
180.458787,179.988962,3.740968
180.298359,179.988962,3.761410
179.983232,179.988962,3.781804
179.731131,179.988962,3.802255
179.479029,179.988962,3.822727
179.232657,179.988962,3.843187
178.946179,179.988962,3.863658
178.722725,179.988962,3.884111
178.453435,179.988962,3.904567
178.235711,179.988962,3.925010
177.977880,179.988962,3.945442
177.765886,179.988962,3.965920
177.496595,179.988962,3.986392
177.324708,179.988962,4.006843
177.072607,179.988962,4.027301
176.894990,179.988962,4.047771
176.677266,179.988962,4.068252
176.499649,179.988962,4.088708
176.299114,179.988962,4.109181
176.150145,179.988962,4.129621
175.961068,179.988962,4.150093
175.880854,179.988962,4.170563
175.680319,179.988962,4.191038
175.594375,179.988962,4.211507
175.468325,179.988962,4.231975
175.342274,179.988962,4.252457
175.279249,179.988962,4.272905
175.181846,179.988962,4.293357
