Azimuth,Elevator,Time
180.000421,179.988962,0.020407
180.000421,179.988962,0.040844
180.435869,179.988962,0.061280
181.255198,179.988962,0.081706
181.942748,179.988962,0.102109
182.555813,179.988962,0.122504
183.111582,179.988962,0.142934
183.604325,179.988962,0.163374
184.039773,179.988962,0.183814
184.412196,179.988962,0.204250
184.704404,179.988962,0.224657
184.882021,179.988962,0.245083
185.008072,179.988962,0.265519
185.002342,179.988962,0.285963
185.002342,179.988962,0.306394
184.922128,179.988962,0.326817
184.607002,179.988962,0.347261
184.326252,179.988962,0.367688
183.965289,179.988962,0.388080
183.575678,179.988962,0.408487
183.105852,179.988962,0.428919
182.595920,179.988962,0.449360
181.896911,179.988962,0.469796
181.553137,179.988962,0.490233
180.865587,179.988962,0.510670
180.206686,179.988962,0.531105
179.564973,179.988962,0.551543
178.928990,179.988962,0.571969
178.304466,179.988962,0.592396
177.702860,179.988962,0.612826
177.124173,179.988962,0.633258
176.602781,179.988962,0.653705
176.132956,179.988962,0.674142
175.743345,179.988962,0.694574
175.411029,179.988962,0.715010
175.170387,179.988962,0.735451
175.032877,179.988962,0.755887
174.964122,179.988962,0.776342
174.964122,179.988962,0.796747
174.975581,179.988962,0.817176
175.267790,179.988962,0.837610
175.502702,179.988962,0.858048
175.857936,179.988962,0.878480
176.207440,179.988962,0.898900
176.654347,179.988962,0.919326
177.250224,179.988962,0.939750
177.571080,179.988962,0.960145
178.224252,179.988962,0.980527
178.854505,179.988962,1.000959
179.473300,179.988962,1.021351
180.120742,179.988962,1.041774
180.756725,179.988962,1.062184
181.381249,179.988962,1.082653
182.005773,179.988962,1.103095
182.601649,179.988962,1.123529
183.134500,179.988962,1.143895
183.632973,179.988962,1.164350
184.056962,179.988962,1.184783
184.435114,179.988962,1.205211
184.733052,179.988962,1.225657
184.887751,179.988962,1.246090
185.019531,179.988962,1.266522
185.013802,179.988962,1.286920
185.013802,179.988962,1.307351
184.893480,179.988962,1.327793
184.589813,179.988962,1.348232
184.297604,179.988962,1.368599
183.942371,179.988962,1.389023
183.547030,179.988962,1.409453
182.974072,179.988962,1.429866
182.704782,179.988962,1.450322
182.045880,179.988962,1.470748
181.421356,179.988962,1.491181
180.814021,179.988962,1.511602
180.183767,179.988962,1.532027
179.530596,179.988962,1.552425
178.894612,179.988962,1.572879
178.270088,179.988962,1.593306
177.668483,179.988962,1.613741
177.095525,179.988962,1.634125
176.574133,179.988962,1.654552
176.115767,179.988962,1.674984
175.726156,179.988962,1.695419
175.382381,179.988962,1.715849
175.164657,179.988962,1.736310
175.021418,179.988962,1.756680
174.975581,179.988962,1.777109
174.981311,179.988962,1.797565
174.981311,179.988962,1.817992
175.273519,179.988962,1.838420
175.514161,179.988962,1.858812
175.869395,179.988962,1.879242
176.230359,179.988962,1.899636
176.740291,179.988962,1.920027
177.049688,179.988962,1.940467
177.668483,179.988962,1.960894
178.275818,179.988962,1.981326
178.871694,179.988962,2.001719
179.501948,179.988962,2.022152
180.143660,179.988962,2.042585
180.785373,179.988962,2.063013
181.409897,179.988962,2.083415
182.022962,179.988962,2.103827
182.618838,179.988962,2.124250
