AzInput,ElInput,Time
180.000082,180.000000,0.000000
186.154773,180.000000,0.020444
192.247121,180.000000,0.040896
198.211406,180.000000,0.061352
203.984613,180.000000,0.081813
209.507114,180.000000,0.102285
214.710757,180.000000,0.122729
219.549247,180.000000,0.143178
223.966167,180.000000,0.163608
227.925700,180.000000,0.184069
231.377504,180.000000,0.204523
234.287472,180.000000,0.224983
236.623857,180.000000,0.245444
238.360994,180.000000,0.265893
239.481031,180.000000,0.286315
239.974978,180.000000,0.306754
239.835950,180.000000,0.327215
239.064930,180.000000,0.347669
237.670777,180.000000,0.368115
235.666621,180.000000,0.388573
233.079676,180.000000,0.408994
229.932240,180.000000,0.429424
226.265368,180.000000,0.449820
222.108458,180.000000,0.470235
217.520714,180.000000,0.490599
212.523699,180.000000,0.511027
207.183044,180.000000,0.531460
201.557129,180.000000,0.551888
195.704399,180.000000,0.572315
189.687415,180.000000,0.592738
183.566901,180.000000,0.613166
177.407758,180.000000,0.633598
171.280611,180.000000,0.654014
165.236195,180.000000,0.674461
159.352091,180.000000,0.694892
153.691529,180.000000,0.715301
148.313183,180.000000,0.735688
143.260198,180.000000,0.756105
138.590557,180.000000,0.776537
134.356417,180.000000,0.796973
130.605582,180.000000,0.817398
127.373599,180.000000,0.837831
124.696617,180.000000,0.858261
122.604184,180.000000,0.878671
121.113883,180.000000,0.899106
120.244182,180.000000,0.919545
120.004677,180.000000,0.939984
120.396404,180.000000,0.960381
121.416828,180.000000,0.980820
123.054256,180.000000,1.001250
125.292164,180.000000,1.021684
128.100174,180.000000,1.042075
131.453137,180.000000,1.062467
135.323151,180.000000,1.082896
139.662837,180.000000,1.103320
144.428604,180.000000,1.123750
149.567776,180.000000,1.144174
155.004449,180.000000,1.164515
160.713277,180.000000,1.184895
166.639225,180.000000,1.205325
172.704586,180.000000,1.225750
178.831549,180.000000,1.246125
184.973714,180.000000,1.266510
191.081437,180.000000,1.286955
197.067192,180.000000,1.307383
202.875606,180.000000,1.327819
208.439517,180.000000,1.348242
213.697721,180.000000,1.368641
218.604909,180.000000,1.389052
223.109312,180.000000,1.409479
227.161468,180.000000,1.429915
230.716097,180.000000,1.450350
233.735602,180.000000,1.470780
236.188336,180.000000,1.491206
238.049547,180.000000,1.511635
239.299231,180.000000,1.532064
239.923957,180.000000,1.552483
239.917991,180.000000,1.572903
239.281261,180.000000,1.593324
238.019897,180.000000,1.613753
236.149353,180.000000,1.634162
233.694444,180.000000,1.654526
230.676027,180.000000,1.674899
227.116397,180.000000,1.695327
223.059246,180.000000,1.715760
218.551351,180.000000,1.736180
213.635509,180.000000,1.756609
208.365558,180.000000,1.777036
202.795582,180.000000,1.797468
196.987059,180.000000,1.817895
191.000515,180.000000,1.838318
184.902923,180.000000,1.858725
178.744789,180.000000,1.879162
172.599274,180.000000,1.899601
166.538913,180.000000,1.920016
160.616205,180.000000,1.940445
154.898264,180.000000,1.960872
149.446474,180.000000,1.981293
144.314927,180.000000,2.001718
139.567165,180.000000,2.022109
135.245795,180.000000,2.042489
131.387273,180.000000,2.062905
128.037404,180.000000,2.083340
125.236191,180.000000,2.103769
123.012292,180.000000,2.124193
121.388149,180.000000,2.144623
120.381557,180.000000,2.165052
120.003093,180.000000,2.185480
120.255878,180.000000,2.205880
121.136777,180.000000,2.226288
122.634891,180.000000,2.246677
124.732206,180.000000,2.267042
127.415878,180.000000,2.287461
130.656040,180.000000,2.307897
134.415336,180.000000,2.328328
138.651351,180.000000,2.348742
143.320542,180.000000,2.369148
148.381786,180.000000,2.389580
153.776205,180.000000,2.410012
159.448331,180.000000,2.430448
165.332600,180.000000,2.450869
171.373714,180.000000,2.471298
177.501079,180.000000,2.491712
183.650504,180.000000,2.512112
189.761275,180.000000,2.532510
195.769446,180.000000,2.552909
201.615910,180.000000,2.573321
207.238187,180.000000,2.593745
212.562520,180.000000,2.614126
217.547663,180.000000,2.634516
222.147467,180.000000,2.654946
226.303493,180.000000,2.675379
229.971050,180.000000,2.695808
233.111350,180.000000,2.716232
235.693937,180.000000,2.736670
237.688397,180.000000,2.757097
239.075145,180.000000,2.777524
239.839707,180.000000,2.797955
239.973810,180.000000,2.818378
239.477412,180.000000,2.838776
238.357382,180.000000,2.859159
236.624215,180.000000,2.879552
234.294154,180.000000,2.899965
231.390506,180.000000,2.920393
227.945165,180.000000,2.940823
223.994491,180.000000,2.961254
219.581789,180.000000,2.981678
214.756310,180.000000,3.002086
209.577962,180.000000,3.022445
204.070484,180.000000,3.042876
198.310496,180.000000,3.063303
192.359363,180.000000,3.083724
186.283007,180.000000,3.104129
180.143192,180.000000,3.124525
174.002994,180.000000,3.144918
167.919190,180.000000,3.165332
161.958645,180.000000,3.185760
156.198280,180.000000,3.206152
150.695639,180.000000,3.226513
145.483237,180.000000,3.246942
140.633855,180.000000,3.267373
136.204687,180.000000,3.287777
132.222226,180.000000,3.308256
128.753204,180.000000,3.328687
125.824718,180.000000,3.349114
123.465943,180.000000,3.369549
121.702367,180.000000,3.389996
120.552646,180.000000,3.410477
120.032872,180.000000,3.430914
120.145047,180.000000,3.451336
120.886732,180.000000,3.471745
122.246794,180.000000,3.492115
124.216284,180.000000,3.512526
126.773923,180.000000,3.532947
129.895278,180.000000,3.553389
133.535041,180.000000,3.573777
137.666582,180.000000,3.594186
142.235874,180.000000,3.614562
147.214638,180.000000,3.634993
152.538718,180.000000,3.655424
158.153770,180.000000,3.675860
163.998169,180.000000,3.696292
170.005483,180.000000,3.716706
176.114402,180.000000,3.737107
182.271187,180.000000,3.757532
188.396617,180.000000,3.777933
194.450806,180.000000,3.798391
200.343599,180.000000,3.818818
206.021799,180.000000,3.839244
211.429121,180.000000,3.859683
216.503641,180.000000,3.880116
221.191829,180.000000,3.900542
225.445987,180.000000,3.920967
229.222224,180.000000,3.941395
232.479475,180.000000,3.961821
235.181256,180.000000,3.982224
237.300674,180.000000,4.002598
238.822654,180.000000,4.023024
239.725152,180.000000,4.043451
239.998604,180.000000,4.063857
239.642749,180.000000,4.084221
238.659286,180.000000,4.104636
237.057059,180.000000,4.125068
234.853569,180.000000,4.145500
232.074409,180.000000,4.165916
228.743307,180.000000,4.186354
224.903202,180.000000,4.206768
220.588461,180.000000,4.227192
215.845938,180.000000,4.247617
210.724632,180.000000,4.268048
205.281181,180.000000,4.288472
199.569776,180.000000,4.308903
193.671112,180.000000,4.329269
187.616393,180.000000,4.349678
181.460236,180.000000,4.370158
175.313090,180.000000,4.390556
169.213309,180.000000,4.410961
163.222366,180.000000,4.431382
157.405514,180.000000,4.451811
151.826180,180.000000,4.472243
146.552411,180.000000,4.492640
141.621640,180.000000,4.513073
137.094585,180.000000,4.533509
133.018948,180.000000,4.553950
129.437154,180.000000,4.574402
126.392679,180.000000,4.594829
123.913480,180.000000,4.615250
122.023994,180.000000,4.635679
120.745313,180.000000,4.656110
120.090893,180.000000,4.676548
120.068175,180.000000,4.696985
120.676196,180.000000,4.717396
121.909230,180.000000,4.737822
123.754122,180.000000,4.758248
126.186195,180.000000,4.778635
129.188889,180.000000,4.799059
132.726761,180.000000,4.819484
136.764736,180.000000,4.839920
141.258034,180.000000,4.860354
146.149693,180.000000,4.880747
151.404739,180.000000,4.901171
156.963229,180.000000,4.921603
162.763854,180.000000,4.942033
168.741469,180.000000,4.962447
174.841955,180.000000,4.982876
180.993674,180.000000,5.003295
187.139209,180.000000,5.023728
193.204519,180.000000,5.044144
199.135485,180.000000,5.064576
204.861019,180.000000,5.084994
210.326272,180.000000,5.105418
215.473691,180.000000,5.125848
220.238085,180.000000,5.146236
224.578042,180.000000,5.166614
228.459280,180.000000,5.187040
231.831129,180.000000,5.207472
234.656726,180.000000,5.227904
236.905843,180.000000,5.248331
238.555480,180.000000,5.268757
239.588084,180.000000,5.289175
239.993629,180.000000,5.309601
239.767669,180.000000,5.330013
238.911871,180.000000,5.350446
237.435330,180.000000,5.370877
235.338024,180.000000,5.391442
232.669329,180.000000,5.411872
229.446665,180.000000,5.432297
225.702580,180.000000,5.452725
221.474441,180.000000,5.473165
216.810045,180.000000,5.493600
211.766724,180.000000,5.514000
206.376554,180.000000,5.534448
200.714610,180.000000,5.554873
194.832078,180.000000,5.575306
188.796242,180.000000,5.595729
182.676061,180.000000,5.616124
