AzInput,ElInput,Time
180.000009,180.000000,0.000000
180.640669,180.000000,0.020449
181.270351,180.000000,0.040885
181.879169,180.000000,0.061322
182.456736,180.000000,0.081748
182.993386,180.000000,0.102153
183.480612,180.000000,0.122546
183.911490,180.000000,0.142976
184.278172,180.000000,0.163416
184.574379,180.000000,0.183856
184.795216,180.000000,0.204292
184.936952,180.000000,0.224699
184.997655,180.000000,0.245125
184.976120,180.000000,0.265561
184.872602,180.000000,0.286005
184.688931,180.000000,0.306436
184.428212,180.000000,0.326859
184.094313,180.000000,0.347302
183.693286,180.000000,0.367730
183.231926,180.000000,0.388140
182.718050,180.000000,0.408529
182.158397,180.000000,0.428961
181.562939,180.000000,0.449402
180.941902,180.000000,0.469838
180.305346,180.000000,0.490274
179.663736,180.000000,0.510712
179.027719,180.000000,0.531147
178.407657,180.000000,0.551584
177.814111,180.000000,0.572011
177.256512,180.000000,0.592438
176.743979,180.000000,0.612868
176.284982,180.000000,0.633300
175.886858,180.000000,0.653747
175.556671,180.000000,0.674183
175.299701,180.000000,0.694616
175.120060,180.000000,0.715052
175.020757,180.000000,0.735493
175.003469,180.000000,0.755929
175.068546,180.000000,0.776384
175.214512,180.000000,0.796789
175.439341,180.000000,0.817218
175.739306,180.000000,0.837653
176.109454,180.000000,0.858089
176.543565,180.000000,0.878522
177.034254,180.000000,0.898942
177.573840,180.000000,0.919368
178.153294,180.000000,0.939792
178.762232,180.000000,0.960187
179.391062,180.000000,0.980569
180.031425,180.000000,1.001000
180.670045,180.000000,1.021393
181.298615,180.000000,1.041816
181.905665,180.000000,1.062233
182.482601,180.000000,1.082695
183.018076,180.000000,1.103137
183.503627,180.000000,1.123570
183.930327,180.000000,1.143943
184.293951,180.000000,1.164392
184.586583,180.000000,1.184825
184.803677,180.000000,1.205253
184.941827,180.000000,1.225699
184.998523,180.000000,1.246132
184.972948,180.000000,1.266563
184.865739,180.000000,1.286966
184.678413,180.000000,1.307392
184.413901,180.000000,1.327835
184.076725,180.000000,1.348274
183.673948,180.000000,1.368640
183.209707,180.000000,1.389065
182.692532,180.000000,1.409494
182.131314,180.000000,1.429915
181.534209,180.000000,1.450364
180.912535,180.000000,1.470789
180.275609,180.000000,1.491223
179.634541,180.000000,1.511643
178.999351,180.000000,1.532068
178.381180,180.000000,1.552474
177.788454,180.000000,1.572920
177.232690,180.000000,1.593347
176.722229,180.000000,1.613782
176.266825,180.000000,1.634166
175.871796,180.000000,1.654593
175.544605,180.000000,1.675025
175.290718,180.000000,1.695460
175.114390,180.000000,1.715891
175.018375,180.000000,1.736351
175.004472,180.000000,1.756732
175.072621,180.000000,1.777159
175.222023,180.000000,1.797607
175.449912,180.000000,1.818034
175.752667,180.000000,1.838462
176.124576,180.000000,1.858854
176.560883,180.000000,1.879283
177.052875,180.000000,1.899677
177.593114,180.000000,1.920068
178.174248,180.000000,1.940509
178.785019,180.000000,1.960935
179.415974,180.000000,1.981367
180.055480,180.000000,2.001766
180.694970,180.000000,2.022193
181.323185,180.000000,2.042626
181.929481,180.000000,2.063054
182.503346,180.000000,2.083456
183.036353,180.000000,2.103868
183.519747,180.000000,2.124291
183.944969,180.000000,2.144699
184.305676,180.000000,2.165123
184.595720,180.000000,2.185559
184.810022,180.000000,2.205986
184.944951,180.000000,2.226361
184.998982,180.000000,2.246789
184.970772,180.000000,2.267217
184.861055,180.000000,2.287608
184.671391,180.000000,2.308023
184.404780,180.000000,2.328450
184.065484,180.000000,2.348890
183.659467,180.000000,2.369318
183.193323,180.000000,2.389744
182.674507,180.000000,2.410174
182.111663,180.000000,2.430606
181.513957,180.000000,2.451041
180.891648,180.000000,2.471465
180.255361,180.000000,2.491868
179.614173,180.000000,2.512293
178.980055,180.000000,2.532695
178.361623,180.000000,2.553133
177.771209,180.000000,2.573533
177.216229,180.000000,2.593977
176.707252,180.000000,2.614415
176.252811,180.000000,2.634838
175.859679,180.000000,2.655279
175.534899,180.000000,2.675709
175.284016,180.000000,2.696099
175.110496,180.000000,2.716478
175.016959,180.000000,2.736888
175.005272,180.000000,2.757310
175.075770,180.000000,2.777743
175.227278,180.000000,2.798171
175.457404,180.000000,2.818607
175.762282,180.000000,2.839040
176.137031,180.000000,2.859479
176.575851,180.000000,2.879938
177.071168,180.000000,2.900397
177.614142,180.000000,2.920831
178.195627,180.000000,2.941239
178.807461,180.000000,2.961671
179.439148,180.000000,2.982110
180.082162,180.000000,3.002615
180.720866,180.000000,3.023026
181.347017,180.000000,3.043413
181.951913,180.000000,3.063829
182.524570,180.000000,3.084238
183.055030,180.000000,3.104617
183.536712,180.000000,3.125053
183.960250,180.000000,3.145493
184.318553,180.000000,3.165933
184.605651,180.000000,3.186366
184.816906,180.000000,3.206796
184.948913,180.000000,3.227229
184.999463,180.000000,3.247668
184.967789,180.000000,3.268075
184.854661,180.000000,3.288468
184.661485,180.000000,3.308901
184.391517,180.000000,3.329338
184.049364,180.000000,3.349768
183.640572,180.000000,3.370198
183.171667,180.000000,3.390637
182.650839,180.000000,3.411064
182.086191,180.000000,3.431499
181.487219,180.000000,3.451933
180.863900,180.000000,3.472363
180.227556,180.000000,3.492754
179.587373,180.000000,3.513149
178.954339,180.000000,3.533532
178.337336,180.000000,3.553952
177.747407,180.000000,3.574380
177.195105,180.000000,3.594788
176.688344,180.000000,3.615216
176.235774,180.000000,3.635660
175.845713,180.000000,3.656075
175.524089,180.000000,3.676477
175.275686,180.000000,3.696903
175.104907,180.000000,3.717340
175.014799,180.000000,3.737752
175.006563,180.000000,3.758156
175.080138,180.000000,3.778533
175.234694,180.000000,3.798957
175.467788,180.000000,3.819394
175.775213,180.000000,3.839813
176.152593,180.000000,3.860257
176.593046,180.000000,3.880688
177.090641,180.000000,3.901160
177.636035,180.000000,3.921623
178.218847,180.000000,3.942031
178.832099,180.000000,3.962478
179.463317,180.000000,3.982884
180.104094,180.000000,4.003314
180.743443,180.000000,4.023753
181.370286,180.000000,4.044183
181.973690,180.000000,4.064582
182.545409,180.000000,4.085007
183.075287,180.000000,4.105434
183.554942,180.000000,4.125876
183.975705,180.000000,4.146302
184.331267,180.000000,4.166739
184.615321,180.000000,4.187162
184.823471,180.000000,4.207583
184.952387,180.000000,4.228019
184.999762,180.000000,4.248446
184.964883,180.000000,4.268874
184.848334,180.000000,4.289301
184.651814,180.000000,4.309746
184.378615,180.000000,4.330193
184.033395,180.000000,4.350631
183.622000,180.000000,4.371058
183.149870,180.000000,4.391533
182.626652,180.000000,4.411971
182.060332,180.000000,4.432404
181.460304,180.000000,4.452830
180.835902,180.000000,4.473267
180.197649,180.000000,4.493707
179.556180,180.000000,4.514146
178.923402,180.000000,4.534540
178.307606,180.000000,4.554956
177.719402,180.000000,4.575381
177.168780,180.000000,4.595802
176.665472,180.000000,4.616191
176.217434,180.000000,4.636549
175.829928,180.000000,4.656982
175.511132,180.000000,4.677408
175.266160,180.000000,4.697837
175.099051,180.000000,4.718268
175.012092,180.000000,4.738929
175.008620,180.000000,4.759347
175.087158,180.000000,4.779760
175.246277,180.000000,4.800160
175.483123,180.000000,4.820541
175.794404,180.000000,4.840949
176.174812,180.000000,4.861360
176.617532,180.000000,4.881749
177.116316,180.000000,4.902163
177.662998,180.000000,4.922595
178.248175,180.000000,4.943029
178.862229,180.000000,4.963464
179.494904,180.000000,4.983895
180.135857,180.000000,5.004325
180.773193,180.000000,5.024711
181.398647,180.000000,5.045122
182.000488,180.000000,5.065512
182.570587,180.000000,5.085940
183.098562,180.000000,5.106375
183.575417,180.000000,5.126806
183.993523,180.000000,5.147241
184.345761,180.000000,5.167667
184.626351,180.000000,5.188081
184.830737,180.000000,5.208470
184.956084,180.000000,5.228891
184.999955,180.000000,5.249328
184.961588,180.000000,5.269741
184.841667,180.000000,5.290160
184.642257,180.000000,5.310570
184.366835,180.000000,5.330966
184.019761,180.000000,5.351363
183.606702,180.000000,5.371763
183.131611,180.000000,5.392280
