AzInput,ElInput,Time
180.000084,180.000000,0.000000
185.770482,180.000000,0.020465
191.444651,180.000000,0.040927
196.927923,180.000000,0.061381
202.141032,180.000000,0.081871
206.980279,180.000000,0.102329
211.381620,180.000000,0.122823
215.265128,180.000000,0.143327
218.558791,180.000000,0.163795
221.215397,180.000000,0.184260
223.185167,180.000000,0.204646
224.450067,180.000000,0.225093
224.982372,180.000000,0.245545
224.772138,180.000000,0.266023
223.823431,180.000000,0.286474
222.152068,180.000000,0.306926
219.786194,180.000000,0.327373
216.762922,180.000000,0.347831
213.132635,180.000000,0.368290
208.953565,180.000000,0.388759
204.296882,180.000000,0.409225
199.244259,180.000000,0.429671
193.865181,180.000000,0.450151
188.262647,180.000000,0.470610
182.527953,180.000000,0.491054
176.766080,180.000000,0.511448
171.039594,180.000000,0.531904
165.458585,180.000000,0.552370
160.132689,180.000000,0.572776
155.119021,180.000000,0.593241
150.516806,180.000000,0.613704
146.401331,180.000000,0.634166
142.841286,180.000000,0.654624
139.894087,180.000000,0.675083
137.614419,180.000000,0.695482
136.027342,180.000000,0.715927
135.164064,180.000000,0.736405
135.041875,180.000000,0.756867
135.661778,180.000000,0.777329
137.013123,180.000000,0.797786
139.072912,180.000000,0.818236
141.809213,180.000000,0.838698
145.178623,180.000000,0.859175
149.116770,180.000000,0.879618
153.564647,180.000000,0.900065
158.451337,180.000000,0.920525
163.691138,180.000000,0.940975
169.204221,180.000000,0.961442
174.892584,180.000000,0.981897
180.667176,180.000000,1.002360
186.433529,180.000000,1.022832
192.095089,180.000000,1.043310
197.547113,180.000000,1.063751
202.715110,180.000000,1.084213
207.507504,180.000000,1.104672
211.849298,180.000000,1.125148
215.663705,180.000000,1.145617
218.888893,180.000000,1.166087
221.471224,180.000000,1.186552
223.366432,180.000000,1.206985
224.548462,180.000000,1.227435
224.996074,180.000000,1.247898
224.701154,180.000000,1.268352
223.668233,180.000000,1.288817
221.914647,180.000000,1.309278
219.469313,180.000000,1.329739
216.371351,180.000000,1.350207
212.674217,180.000000,1.370667
208.445513,180.000000,1.391092
203.755491,180.000000,1.411490
198.657385,180.000000,1.431959
193.252687,180.000000,1.452423
187.632281,180.000000,1.472875
181.885623,180.000000,1.493329
176.122591,180.000000,1.513731
170.387674,180.000000,1.534261
164.854039,180.000000,1.554635
159.583878,180.000000,1.574947
154.658584,180.000000,1.595204
150.135525,180.000000,1.615498
146.074399,180.000000,1.635915
142.586829,180.000000,1.656231
139.698791,180.000000,1.676620
137.470432,180.000000,1.697019
135.936712,180.000000,1.717470
135.129162,180.000000,1.737939
135.062191,180.000000,1.758368
135.735321,180.000000,1.778811
137.140800,180.000000,1.799289
139.249907,180.000000,1.819726
142.029140,180.000000,1.840158
145.439869,180.000000,1.860625
149.418576,180.000000,1.881079
153.904728,180.000000,1.901547
158.816532,180.000000,1.921993
164.078125,180.000000,1.942441
169.602846,180.000000,1.962892
175.301257,180.000000,1.983351
181.072355,180.000000,2.003793
186.832566,180.000000,2.024259
192.473835,180.000000,2.044703
197.912363,180.000000,2.065157
203.057030,180.000000,2.085618
207.824944,180.000000,2.106096
212.125638,180.000000,2.126537
215.893279,180.000000,2.146956
219.071624,180.000000,2.167380
221.611747,180.000000,2.187844
223.469980,180.000000,2.208379
224.602681,180.000000,2.228835
224.999550,180.000000,2.249288
224.654036,180.000000,2.269748
223.574430,180.000000,2.290168
221.773119,180.000000,2.310639
219.285076,180.000000,2.331085
216.159781,180.000000,2.351471
212.429755,180.000000,2.371919
208.163256,180.000000,2.392376
203.431597,180.000000,2.412835
198.310668,180.000000,2.433304
192.891721,180.000000,2.453757
187.255300,180.000000,2.474227
181.504569,180.000000,2.494678
175.752955,180.000000,2.515043
170.062870,180.000000,2.535438
164.521947,180.000000,2.555884
