AzInput,ElInput,Time
180,180,3.23e-07
180,180.698,0.0202716
180,181.382,0.0405152
180,182.036,0.0606884
180,182.653,0.0809144
180,183.218,0.101147
180,183.719,0.121372
180,184.149,0.141598
180,184.497,0.161823
180,184.758,0.182054
180,184.925,0.202231
180,184.997,0.222473
180,184.972,0.242697
180,184.849,0.262945
180,184.631,0.283191
180,184.323,0.303417
180,183.931,0.323643
180,183.462,0.34387
180,182.926,0.364099
180,182.332,0.384333
180,181.693,0.404567
180,181.021,0.424796
180,180.329,0.44503
180,179.63,0.465264
180,178.938,0.485499
180,178.268,0.505733
180,177.631,0.525968
180,177.04,0.546204
180,176.507,0.566435
180,176.043,0.586667
180,175.655,0.606898
180,175.353,0.627132
180,175.141,0.64737
180,175.024,0.667608
180,175.004,0.687842
180,175.082,0.708077
180,175.256,0.728312
180,175.522,0.748547
180,175.876,0.768782
180,176.311,0.789017
180,176.817,0.809241
180,177.387,0.829519
180,178.005,0.849708
180,178.662,0.8699
180,179.346,0.890114
180,180.043,0.910339
180,180.738,0.930538
180,181.421,0.950779
180,182.075,0.971004
180,182.689,0.991231
180,183.248,1.0114
180,183.746,1.03163
180,184.171,1.05186
180,184.515,1.07209
180,184.77,1.09231
180,184.932,1.11254
180,184.998,1.13277
180,184.967,1.15301
180,184.839,1.17321
180,184.616,1.19346
180,184.304,1.21364
180,183.907,1.23387
180,183.434,1.25411
180,182.894,1.27434
180,182.298,1.29455
180,181.656,1.3148
180,180.982,1.33503
180,180.289,1.35526
180,179.592,1.37544
180,178.902,1.39568
180,178.233,1.41591
180,177.598,1.43614
180,177.012,1.45631
180,176.482,1.47655
180,176.021,1.49677
180,175.638,1.51701
180,175.34,1.53723
180,175.133,1.55747
180,175.021,1.5777
180,175.006,1.59794
180,175.088,1.61816
180,175.267,1.6384
180,175.538,1.65863
180,175.896,1.67887
180,176.334,1.6991
180,176.844,1.71933
180,177.415,1.73957
180,178.037,1.7598
180,178.697,1.78003
180,179.383,1.80027
180,180.08,1.8205
180,180.776,1.84074
180,181.457,1.86097
180,182.11,1.8812
180,182.721,1.90143
180,183.278,1.92165
180,183.772,1.94187
180,184.193,1.9621
180,184.532,1.98234
180,184.782,2.00258
180,184.939,2.02281
180,184.999,2.04305
180,184.962,2.0633
180,184.828,2.08353
180,184.599,2.10377
180,184.281,2.124
180,183.879,2.14423
180,183.402,2.16447
180,182.858,2.18471
180,182.258,2.20493
180,181.614,2.22517
180,180.939,2.2454
180,180.245,2.26564
180,179.549,2.28581
180,178.859,2.30605
180,178.191,2.32628
180,177.559,2.34651
180,176.975,2.36674
180,176.45,2.38697
180,175.993,2.40721
180,175.616,2.42743
180,175.324,2.44766
180,175.123,2.46789
180,175.017,2.48812
180,175.008,2.50836
180,175.097,2.52859
180,175.282,2.54882
180,175.559,2.56905
180,175.922,2.58928
180,176.365,2.60952
180,176.879,2.62975
180,177.454,2.64998
180,178.079,2.67022
180,178.741,2.69045
180,179.428,2.71069
180,180.125,2.7309
180,180.821,2.75113
180,181.5,2.77137
180,182.151,2.7916
180,182.758,2.81182
180,183.312,2.83204
180,183.801,2.85223
180,184.215,2.87236
180,184.548,2.89253
180,184.793,2.91276
180,184.944,2.93293
180,185,2.95316
180,184.958,2.97339
180,184.819,2.99362
180,184.585,3.01389
180,184.263,3.03408
180,183.859,3.05424
180,183.379,3.07446
180,182.832,3.0947
180,182.23,3.11493
180,181.585,3.13516
180,180.908,3.15539
180,180.214,3.17563
180,179.515,3.19586
180,178.827,3.21609
180,178.161,3.23632
180,177.532,3.25652
180,176.95,3.27676
180,176.427,3.29699
180,175.975,3.31722
180,175.601,3.33744
180,175.312,3.35768
180,175.116,3.37791
