AzInput,ElInput,Time
180,180,3.23e-07
180,186.099,0.0202586
180,192.129,0.0404964
180,198.031,0.0607248
180,203.749,0.080962
180,209.225,0.101214
180,214.395,0.121449
180,219.208,0.141681
180,223.615,0.161904
180,227.573,0.182137
180,231.039,0.202372
180,233.979,0.222608
180,236.359,0.242841
180,238.158,0.263074
180,239.352,0.283232
180,239.938,0.303462
180,239.906,0.323636
180,239.256,0.343853
180,237.994,0.364083
180,236.133,0.384316
180,233.692,0.404546
180,230.696,0.424778
180,227.174,0.445017
180,223.166,0.465252
180,218.709,0.485495
180,213.87,0.505667
180,208.673,0.525877
180,203.175,0.546107
180,197.439,0.566332
180,191.523,0.586554
180,185.486,0.606785
180,179.391,0.627019
180,173.301,0.647257
180,167.283,0.667488
180,161.394,0.687726
180,155.703,0.707945
180,150.259,0.728176
180,145.12,0.748418
180,140.343,0.768653
180,135.981,0.788867
180,132.07,0.809092
180,128.653,0.829325
180,125.764,0.849583
180,123.44,0.869804
180,121.699,0.890037
180,120.562,0.910261
180,120.037,0.930491
180,120.133,0.950726
180,120.847,0.970959
180,122.172,0.991195
180,124.095,1.01143
180,126.596,1.03166
180,129.649,1.05189
180,133.222,1.07213
180,137.278,1.09236
180,141.774,1.11258
180,146.665,1.13281
180,151.906,1.15305
180,157.435,1.17329
180,163.186,1.19349
180,169.121,1.21373
180,175.174,1.23398
180,181.273,1.25422
180,187.359,1.27446
180,193.367,1.2947
180,199.22,1.31487
180,204.892,1.33511
180,210.306,1.35534
180,215.406,1.37557
180,220.129,1.39575
180,224.449,1.41598
180,228.31,1.4362
180,231.673,1.45643
180,234.495,1.47662
180,236.762,1.49685
180,238.443,1.51708
180,239.519,1.5373
180,239.982,1.5576
180,239.822,1.57783
180,239.044,1.59806
180,237.659,1.61826
180,235.676,1.63849
180,233.117,1.65873
180,230.009,1.67896
180,226.39,1.69917
180,222.287,1.7194
180,217.746,1.73964
180,212.815,1.75988
180,207.545,1.78011
180,201.991,1.80034
180,196.209,1.82058
180,190.26,1.84081
180,184.205,1.86105
180,178.106,1.88128
180,172.028,1.90151
180,166.036,1.92173
180,160.183,1.94196
180,154.537,1.96219
180,149.153,1.98242
180,144.088,2.00266
180,139.393,2.02289
180,135.117,2.04313
180,131.307,2.06336
180,128.005,2.08356
180,125.234,2.10379
180,123.029,2.12402
180,121.412,2.14426
180,120.401,2.16448
180,120.006,2.18472
180,120.231,2.20495
180,121.073,2.22518
180,122.526,2.24543
180,124.572,2.26567
180,127.177,2.28581
180,130.334,2.30601
180,133.996,2.32618
180,138.138,2.34638
180,142.716,2.3666
180,147.679,2.38682
180,152.977,2.40705
180,158.554,2.42728
180,164.351,2.44751
180,170.31,2.46773
180,176.373,2.48797
180,182.466,2.50818
180,188.537,2.5284
180,194.52,2.54863
180,200.354,2.56885
180,205.971,2.58906
180,211.327,2.60929
180,216.359,2.62951
180,221.016,2.64974
180,225.244,2.66994
180,229.009,2.69017
180,232.27,2.7104
180,234.99,2.73063
180,237.142,2.75085
180,238.704,2.77107
180,239.66,2.7913
180,239.999,2.81153
180,239.718,2.83179
180,238.82,2.85202
180,237.315,2.87224
180,235.222,2.89243
180,232.555,2.91266
180,229.347,2.93288
180,225.628,2.9531
180,221.42,2.97342
180,216.813,2.99359
180,211.815,3.01381
180,206.489,3.03403
180,200.886,3.05427
180,195.07,3.07449
180,189.098,3.09472
180,183.033,3.11494
180,176.94,3.13515
180,170.875,3.15537
180,164.904,3.1756
180,159.092,3.19581
180,153.491,3.21604
180,148.166,3.23626
180,143.169,3.25649
180,138.552,3.27671
180,134.363,3.29694
180,130.646,3.31716
180,127.436,3.3374
180,124.778,3.35757
180,122.684,3.37777
180,121.179,3.398
180,120.282,3.41822
180,120.001,3.43846
180,120.34,3.45868
180,121.295,3.4789
180,122.856,3.49913
180,125.008,3.51936
180,127.729,3.53959
180,130.989,3.55983
180,134.756,3.58006
180,138.991,3.60029
180,143.649,3.62052
180,148.684,3.64076
180,154.039,3.66098
180,159.664,3.68121
180,165.501,3.70144
180,171.488,3.72168
180,177.557,3.7419
180,183.657,3.76213
180,189.718,3.78237
180,195.68,3.8026
180,201.477,3.82283
180,207.054,3.84306
180,212.349,3.86328
180,217.31,3.88351
180,221.887,3.90374
180,226.031,3.92396
180,229.699,3.94419
180,232.845,3.96435
180,235.456,3.98458
180,237.494,4.0048
180,238.939,4.02502
