Azimuth,Elevator,Time
179.988962,176.385057,0.0202925
179.988962,176.367868,0.0404718
179.988962,176.849153,0.0606401
179.988962,178.000798,0.080855
179.988962,179.702483,0.10102
179.988962,181.954207,0.121261
179.988962,183.226173,0.141481
179.988962,188.061937,0.161719
179.988962,190.456901,0.181957
179.988962,192.869053,0.202195
179.988962,195.264017,0.222441
179.988962,197.670439,0.24268
179.988962,200.059673,0.26294
179.988962,202.471826,0.283184
179.988962,204.861060,0.303415
179.988962,207.273212,0.323656
179.988962,209.662446,0.343898
179.988962,212.074598,0.364138
179.988962,214.463832,0.38438
179.988962,216.864525,0.40462
179.988962,219.248030,0.424858
179.988962,221.167438,0.445079
179.988962,222.433675,0.465317
179.988962,223.161332,0.485557
179.988962,223.350408,0.505795
179.988962,222.897771,0.526026
179.988962,221.900824,0.546264
179.988962,220.353838,0.566505
179.988962,218.251083,0.586743
179.988962,215.758717,0.606981
179.988962,213.352294,0.627222
179.988962,210.940142,0.64746
179.988962,208.533719,0.667703
179.988962,206.133026,0.687959
179.988962,203.732333,0.708197
179.988962,201.337369,0.728438
179.988962,198.936676,0.74868
179.988962,196.535983,0.768918
179.988962,194.135290,0.789151
179.988962,191.734597,0.809388
179.988962,189.339633,0.829628
179.988962,186.933210,0.849867
179.988962,184.538247,0.870107
179.988962,182.137553,0.890345
179.988962,179.736860,0.910586
179.988962,177.341897,0.930823
179.988962,174.935474,0.951063
179.988962,172.540510,0.971303
179.988962,170.139817,0.991525
179.988962,167.756313,1.01176
179.988962,165.137896,1.03199
179.988962,164.135220,1.05222
179.988962,163.688312,1.07244
179.988962,163.860200,1.09269
179.988962,164.564938,1.11293
179.988962,165.831175,1.13317
179.988962,167.653180,1.15337
179.988962,170.019496,1.17361
179.988962,172.460296,1.19385
179.988962,174.883908,1.21406
179.988962,177.290331,1.2343
179.988962,179.691024,1.25454
179.988962,182.091717,1.27478
179.988962,184.492410,1.29505
179.988962,186.893103,1.31529
179.988962,189.293796,1.33553
179.988962,191.694490,1.35576
179.988962,194.095183,1.376
179.988962,196.490146,1.39624
179.988962,198.890839,1.41649
179.988962,201.297262,1.43672
179.988962,203.686496,1.45696
179.988962,206.075730,1.4772
179.988962,208.012328,1.49744
179.988962,209.290023,1.51768
179.988962,210.017680,1.53792
179.988962,210.132271,1.55815
179.988962,209.702553,1.57839
179.988962,208.717066,1.59861
179.988962,207.175809,1.61885
179.988962,205.078784,1.63909
179.988962,202.580688,1.65933
179.988962,200.179994,1.67952
179.988962,197.767842,1.69977
179.988962,195.367149,1.72001
179.988962,192.960726,1.74025
179.988962,190.565763,1.76049
179.988962,188.159340,1.78072
179.988962,185.764376,1.80096
179.988962,183.357954,1.82112
179.988962,180.968720,1.84136
179.988962,178.562297,1.86154
179.988962,176.167333,1.88168
179.988962,173.760911,1.90191
179.988962,171.365947,1.92215
179.988962,167.762042,1.94239
179.988962,165.367079,1.9626
179.988962,162.972115,1.98284
179.988962,160.955304,2.00308
179.988962,159.585935,2.02329
179.988962,158.772335,2.04353
179.988962,158.594718,2.06377
179.988962,158.932763,2.08401
179.988962,159.843766,2.10421
179.988962,161.304808,2.12446
179.988962,163.333079,2.14469
179.988962,165.808256,2.16492
179.988962,168.220409,2.18517
179.988962,170.632561,2.20541
179.988962,173.044713,2.22565
179.988962,175.439677,2.24588
179.988962,177.846100,2.26614
179.988962,180.241063,2.28637
179.988962,182.641756,2.30661
179.988962,185.042450,2.32684
179.988962,187.448872,2.34706
179.988962,189.843836,2.36729
179.988962,192.244529,2.38753
179.988962,194.639493,2.40775
179.988962,197.045915,2.42801
179.988962,199.440879,2.44824
179.988962,201.841572,2.46848
179.988962,203.887031,2.4887
179.988962,205.262130,2.50894
179.988962,206.104378,2.52918
179.988962,206.396587,2.54937
179.988962,206.052812,2.56962
179.988962,205.164727,2.58986
179.988962,203.726603,2.61007
179.988962,201.726981,2.63027
179.988962,199.257532,2.65052
179.988962,196.851110,2.67075
179.988962,194.433228,2.69099
179.988962,192.026805,2.71119
179.988962,189.626112,2.73144
179.988962,187.219689,2.75168
179.988962,184.830455,2.77192
179.988962,182.424032,2.79215
179.988962,180.029069,2.81239
179.988962,176.430894,2.83262
179.988962,174.024471,2.85283
179.988962,171.629508,2.87308
179.988962,169.228814,2.89332
179.988962,166.833851,2.91355
179.988962,164.427428,2.93375
179.988962,162.032464,2.954
179.988962,159.648960,2.97424
179.988962,157.729551,2.99448
179.988962,156.446126,3.0147
179.988962,155.712740,3.03496
179.988962,155.603878,3.0552
179.988962,156.027867,3.0754
179.988962,157.013354,3.09563
