AzInput,ElInput,Time
180,180,3.49e-07
180,183.299,0.0202867
180,186.5,0.0405242
180,189.523,0.0607597
180,192.287,0.0809919
180,194.715,0.101224
180,196.744,0.121462
180,198.315,0.141695
180,199.387,0.161923
180,199.931,0.182142
180,199.932,0.202379
180,199.391,0.222609
180,198.32,0.242849
180,196.75,0.26308
180,194.724,0.283313
180,192.297,0.303547
180,189.536,0.323766
180,186.514,0.343997
180,183.304,0.364297
180,180.02,0.384491
180,176.73,0.404725
180,173.529,0.424956
180,170.503,0.445191
180,167.739,0.465408
180,165.306,0.485641
180,163.274,0.505875
180,161.698,0.52611
180,160.621,0.546328
180,160.072,0.566561
180,160.065,0.586796
180,160.602,0.607029
180,161.666,0.627249
180,163.231,0.647482
180,165.252,0.667712
180,167.674,0.687935
180,170.436,0.708187
180,173.456,0.728424
180,176.655,0.748658
180,179.942,0.768879
180,183.232,0.789102
180,186.435,0.809337
180,189.462,0.829566
180,192.232,0.8498
180,194.669,0.870034
180,196.705,0.890264
180,198.283,0.910436
180,199.366,0.93064
180,199.923,0.950823
180,199.94,0.971043
180,199.413,0.991277
180,198.357,1.01151
180,196.802,1.03173
180,194.788,1.05196
180,192.37,1.07221
180,189.624,1.09238
180,186.609,1.11261
180,183.413,1.13285
180,180.125,1.15308
180,176.833,1.17332
180,173.627,1.19355
180,170.596,1.21378
180,167.82,1.23401
180,165.378,1.25423
180,163.332,1.27446
180,161.741,1.29469
180,160.647,1.31493
180,160.081,1.33514
180,160.057,1.35537
180,160.576,1.3756
180,161.624,1.39584
180,163.171,1.41604
180,165.178,1.43628
180,167.59,1.45651
180,170.339,1.47674
180,173.352,1.49698
180,176.546,1.51721
180,179.833,1.53744
180,183.126,1.55767
180,186.332,1.5779
180,189.362,1.5981
180,192.141,1.61832
180,194.589,1.63855
180,196.641,1.65878
180,198.239,1.67901
180,199.34,1.69923
180,199.915,1.71947
180,199.947,1.7397
180,199.435,1.75993
180,198.393,1.78019
180,196.85,1.80042
180,194.848,1.82065
180,192.441,1.84088
180,189.698,1.8611
180,186.688,1.88133
180,183.496,1.90157
180,180.209,1.9218
180,176.918,1.94202
180,173.709,1.96225
180,170.672,1.98248
180,167.889,2.00271
180,165.435,2.02295
180,163.379,2.04318
180,161.775,2.06341
180,160.669,2.08363
180,160.089,2.10386
180,160.051,2.12409
180,160.556,2.14432
180,161.588,2.16451
180,163.124,2.18474
180,165.12,2.20497
180,167.52,2.2252
180,170.261,2.24543
180,173.268,2.26566
180,176.458,2.28589
180,179.742,2.30611
180,183.035,2.32634
180,186.244,2.34656
180,189.284,2.36679
180,192.072,2.38702
180,194.53,2.40725
180,196.593,2.42748
180,198.204,2.44772
180,199.319,2.46795
180,199.907,2.48821
180,199.952,2.50844
180,199.454,2.52867
180,198.425,2.54891
180,196.894,2.56914
180,194.904,2.58937
180,192.506,2.6096
180,189.768,2.62984
180,186.764,2.65007
180,183.576,2.6703
180,180.294,2.69051
180,177.002,2.71073
180,173.79,2.73096
180,170.745,2.75121
180,167.956,2.77143
180,165.494,2.79166
180,163.426,2.81189
180,161.81,2.83212
180,160.69,2.85235
180,160.093,2.87282
180,160.048,2.8931
180,160.546,2.9133
180,161.572,2.93348
180,163.1,2.95369
180,165.089,2.97392
180,167.485,2.99415
180,170.222,3.01438
180,173.225,3.03461
180,176.413,3.05485
180,179.69,3.07503
180,182.982,3.09524
180,186.184,3.11541
180,189.228,3.13564
180,192.021,3.15586
180,194.487,3.1761
180,196.555,3.1963
180,198.172,3.21648
180,199.298,3.23671
180,199.899,3.25694
180,199.958,3.27717
180,199.473,3.29741
180,198.457,3.31764
180,196.939,3.33786
180,194.959,3.35809
180,192.571,3.37832
180,189.841,3.39855
180,186.845,3.41878
180,183.66,3.43901
180,180.375,3.45924
180,177.08,3.47948
180,173.865,3.49971
180,170.817,3.51994
180,168.017,3.54019
180,165.546,3.56043
180,163.469,3.58065
180,161.842,3.60089
180,160.71,3.62112
180,160.104,3.64136
180,160.04,3.66159
180,160.52,3.68182
180,161.529,3.70204
180,163.043,3.72227
180,165.019,3.7425
180,167.402,3.76273
180,170.128,3.78296
180,173.125,3.80319
180,176.308,3.82342
180,179.592,3.84365
180,182.886,3.86388
180,186.102,3.88411
180,189.149,3.90432
180,191.95,3.92455
180,194.425,3.94479
180,196.508,3.96502
180,198.141,3.98526
180,199.279,4.00548
180,199.891,4.0257
180,199.963,4.04593
180,199.49,4.06617
180,198.487,4.08639
180,196.98,4.10662
180,195.01,4.12685
180,192.635,4.14705
180,189.912,4.16729
180,186.919,4.18752
180,183.737,4.20776
180,180.455,4.22798
180,177.156,4.24824
180,173.94,4.26846
180,170.885,4.2887
180,168.087,4.30889
180,165.616,4.32904
180,163.527,4.34926
180,161.885,4.36949
180,160.738,4.38971
180,160.115,4.40994
180,160.034,4.43017
180,160.495,4.45038
180,161.489,4.47062
180,162.987,4.49085
180,164.949,4.51108
180,167.32,4.53131
180,170.035,4.55153
180,173.024,4.57176
180,176.203,4.592
180,179.487,4.61224
180,182.783,4.63247
180,186.003,4.65271
180,189.06,4.67294
180,191.869,4.69317
180,194.356,4.7134
180,196.451,4.73364
180,198.098,4.75387
180,199.252,4.7741
180,199.881,4.79433
180,199.969,4.81456
180,199.512,4.8348
180,198.525,4.85501
180,197.033,4.87524
180,195.07,4.89552
180,192.707,4.91572
180,190.001,4.93589
180,187.018,4.95611
180,183.846,4.97631
180,180.565,4.99654
180,177.268,5.01678
180,174.049,5.03699
180,170.989,5.05722
180,168.175,5.07744
180,165.682,5.09768
180,163.581,5.11791
180,161.924,5.13816
180,160.763,5.15839
180,160.125,5.17862
180,160.028,5.19884
180,160.476,5.21906
180,161.455,5.23929
180,162.939,5.25952
180,164.889,5.27976
180,167.25,5.29999
180,169.961,5.32024
180,172.94,5.34045
180,176.114,5.36068
180,179.395,5.38091
180,182.692,5.40114
180,185.915,5.42137
180,188.978,5.44161
180,191.795,5.46184
180,194.291,5.48207
180,196.404,5.50236
180,198.063,5.5226
180,199.229,5.54283
180,199.872,5.56305
180,199.973,5.58328
180,199.53,5.60351
180,198.556,5.62372
180,197.077,5.64394
180,195.131,5.66419
180,192.771,5.68443
180,190.065,5.70467
180,187.087,5.72489
180,183.914,5.74512
180,180.635,5.76535
180,177.341,5.78556
180,174.116,5.80579
180,171.052,5.82602
180,168.234,5.84623
180,165.734,5.86646
180,163.623,5.88669
180,161.958,5.90692
180,160.784,5.92714
180,160.134,5.94737
180,160.025,5.9676
180,160.46,5.98784
180,161.426,6.00805
180,162.899,6.02828
180,164.839,6.04852
180,167.191,6.06875
180,169.894,6.08899
180,172.87,6.10922
180,176.042,6.12945
180,179.317,6.14966
180,182.614,6.16989
180,185.84,6.19013
180,188.908,6.21036
180,191.732,6.23059
180,194.237,6.25082
180,196.353,6.27105
180,198.024,6.29127
180,199.204,6.3115
180,199.861,6.33173
180,199.978,6.35196
180,199.549,6.37219
180,198.588,6.39243
180,197.121,6.41266
180,195.187,6.43289
180,192.841,6.45311
180,190.143,6.47334
180,187.169,6.49358
180,184,6.51381
180,180.722,6.53404
180,177.424,6.55427
180,174.196,6.57451
180,171.129,6.59473
180,168.302,6.61495
180,165.793,6.63518
180,163.671,6.65541
180,161.995,6.67562
180,160.808,6.69585
180,160.144,6.71608
180,160.02,6.73631
180,160.44,6.75648
180,161.392,6.77672
180,162.852,6.79695
180,164.779,6.81718
180,167.12,6.83742
180,169.813,6.85765
180,172.782,6.87787
180,175.955,6.89814
180,179.224,6.91833
180,182.513,6.9385
180,185.74,6.95871
180,188.814,6.97895
