Azimuth,Elevator,Time
179.988962,179.799886,0.0202755
179.988962,179.788427,0.0405107
179.988962,180.115012,0.0607455
179.988962,180.705159,0.0809797
179.988962,181.919830,0.101213
179.988962,183.713187,0.121445
179.988962,185.861779,0.141679
179.988962,187.689515,0.161929
179.988962,189.098991,0.182166
179.988962,189.958427,0.202399
179.988962,190.107396,0.222631
179.988962,189.717785,0.242869
179.988962,188.783864,0.263104
179.988962,187.288444,0.283336
179.988962,185.242985,0.303559
179.988962,182.899587,0.323811
179.988962,180.579108,0.344047
179.988962,178.293007,0.364281
179.988962,176.069930,0.384515
179.988962,174.001553,0.404752
179.988962,172.231113,0.42499
179.988962,170.850285,0.445213
179.988962,170.008037,0.465448
179.988962,169.945012,0.485684
179.988962,170.317434,0.505936
179.988962,171.280003,0.526081
179.988962,172.798341,0.546282
179.988962,174.866719,0.566516
179.988962,177.175739,0.586751
179.988962,179.467570,0.606984
179.988962,181.736483,0.62722
179.988962,183.948100,0.64744
179.988962,185.999289,0.667673
179.988962,187.786917,0.687907
179.988962,189.127639,0.70814
179.988962,189.929780,0.728373
179.988962,190.095937,0.748607
179.988962,189.677678,0.768839
179.988962,188.709379,0.789055
179.988962,187.191041,0.809281
179.988962,185.128393,0.82951
179.988962,182.813644,0.849745
179.988962,180.521813,0.870001
179.988962,178.252900,0.890237
179.988962,175.187575,0.91047
179.988962,173.405677,0.930724
179.988962,171.818584,0.950888
179.988962,170.558076,0.971108
179.988962,169.939282,0.991214
179.988962,169.933552,1.01135
179.988962,170.500781,1.03151
179.988962,171.629508,1.05167
179.988962,173.308274,1.07187
179.988962,175.359463,1.09209
179.988962,177.496595,1.11234
179.988962,179.685294,1.13257
179.988962,181.891182,1.1528
179.988962,184.039773,1.17303
179.988962,186.056585,1.19324
179.988962,187.815565,1.21347
179.988962,189.144827,1.23369
179.988962,189.941239,1.25394
179.988962,190.113126,1.27413
179.988962,189.683408,1.29434
179.988962,188.715109,1.31451
179.988962,187.191041,1.33473
179.988962,185.134123,1.35496
179.988962,182.859480,1.37519
179.988962,180.584838,1.39541
179.988962,178.327384,1.41564
179.988962,176.132956,1.43585
179.988962,174.070308,1.45608
179.988962,172.282679,1.47631
179.988962,170.896122,1.49654
179.988962,170.025226,1.51676
179.988962,169.922093,1.53699
179.988962,170.294516,1.55722
179.988962,171.228437,1.57746
179.988962,172.723857,1.59769
179.988962,174.769316,1.61793
179.988962,177.066877,1.6381
179.988962,179.358708,1.65834
179.988962,181.627621,1.67858
179.988962,183.839238,1.69881
179.988962,185.890427,1.71904
179.988962,187.689515,1.73927
179.988962,189.076072,1.75951
179.988962,189.918320,1.77974
179.988962,190.101667,1.79997
179.988962,189.717785,1.82021
179.988962,188.789593,1.84044
179.988962,186.400359,1.86067
179.988962,184.429385,1.88086
179.988962,182.378196,1.90109
179.988962,180.246793,1.92132
179.988962,178.081012,1.94156
179.988962,175.949609,1.96179
179.988962,173.944257,1.98203
179.988962,172.196736,2.00225
179.988962,170.838826,2.02247
179.988962,169.985119,2.0427
179.988962,169.893445,2.06293
179.988962,170.300245,2.08317
179.988962,171.257085,2.10337
179.988962,172.775423,2.1236
179.988962,174.832342,2.14384
179.988962,177.095525,2.16407
179.988962,179.364438,2.1843
179.988962,181.616162,2.20454
179.988962,183.822049,2.22477
179.988962,185.867509,2.245
179.988962,187.666596,2.26524
179.988962,189.064613,2.28547
179.988962,189.935509,2.3057
179.988962,190.101667,2.32594
179.988962,189.729244,2.34618
179.988962,188.806782,2.36642
179.988962,187.328551,2.38665
179.988962,185.294551,2.40689
179.988962,182.979801,2.42712
179.988962,180.705159,2.44736
179.988962,178.430517,2.46759
179.988962,176.224629,2.48783
179.988962,174.150522,2.50806
179.988962,172.345705,2.5283
179.988962,170.936229,2.54853
179.988962,170.030955,2.56877
179.988962,169.904905,2.589
179.988962,170.237220,2.60922
179.988962,171.136764,2.62945
179.988962,172.592077,2.64969
179.988962,174.614618,2.66994
179.988962,176.929367,2.69018
179.988962,179.232657,2.71041
179.988962,181.513029,2.73065
179.988962,183.736106,2.75089
179.988962,186.589436,2.77113
179.988962,188.147881,2.79135
179.988962,189.356822,2.81158
179.988962,190.061560,2.83181
179.988962,190.073019,2.85205
179.988962,189.517250,2.87228
179.988962,188.411441,2.89251
179.988962,186.755593,2.91275
179.988962,184.721593,2.93298
179.988962,182.584461,2.95321
179.988962,180.418680,2.97345
179.988962,178.212793,2.99367
179.988962,176.064201,3.01389
179.988962,174.035930,3.03416
179.988962,172.271220,3.05428
179.988962,170.890392,3.07445
179.988962,170.008037,3.09462
179.988962,169.870527,3.11483
179.988962,170.242950,3.13507
179.988962,171.171141,3.1553
179.988962,172.649372,3.17554
179.988962,174.689102,3.19578
179.988962,176.969474,3.21602
179.988962,179.255576,3.23625
179.988962,181.518759,3.25648
179.988962,183.724647,3.27672
179.988962,185.781565,3.29696
179.988962,187.597841,3.31719
179.988962,189.001588,3.33742
179.988962,189.883943,3.35765
179.988962,190.130315,3.37788
179.988962,189.786540,3.39813
179.988962,188.898455,3.41836
179.988962,187.454602,3.4386
179.988962,185.454979,3.45883
179.988962,183.134500,3.47906
179.988962,180.836939,3.49929
179.988962,178.545108,3.51953
179.988962,176.322032,3.53976
179.988962,174.236465,3.55999
179.988962,172.414460,3.58022
179.988962,170.987795,3.60046
179.988962,170.059603,3.62069
179.988962,169.870527,3.64092
179.988962,170.185654,3.66115
179.988962,171.703992,3.68137
179.988962,173.405677,3.70161
179.988962,175.382381,3.72184
179.988962,177.450759,3.74207
179.988962,179.593621,3.7623
179.988962,181.770861,3.78253
179.988962,183.919452,3.80276
179.988962,185.930534,3.82298
179.988962,187.695244,3.84321
179.988962,189.076072,3.8634
179.988962,189.924050,3.88363
179.988962,190.141774,3.90386
179.988962,189.769351,3.92409
179.988962,188.846889,3.94431
179.988962,187.368658,3.96454
179.988962,185.328928,3.98477
179.988962,183.054286,4.00499
179.988962,180.773914,4.02522
179.988962,178.516460,4.04538
179.988962,176.304843,4.06561
179.988962,174.236465,4.08583
179.988962,172.420189,4.10607
179.988962,170.999254,4.12628
179.988962,170.071062,4.14651
179.988962,169.853338,4.16672
179.988962,170.162736,4.18686
179.988962,171.039361,4.20707
179.988962,172.466026,4.22724
179.988962,174.448460,4.24742
179.988962,176.763209,4.26764
179.988962,179.066500,4.28786
179.988962,181.346872,4.30808
179.988962,183.569948,4.3283
179.988962,185.655514,4.34853
179.988962,187.488979,4.36876
179.988962,188.927103,4.38898
179.988962,189.803729,4.40921
179.988962,190.176151,4.42937
179.988962,189.866754,4.4496
179.988962,188.995858,4.46982
179.988962,187.586382,4.49006
179.988962,185.621137,4.51023
179.988962,183.306387,4.53046
179.988962,180.997367,4.5507
179.988962,178.699807,4.57093
179.988962,176.471001,4.59115
