AzInput,ElInput,Time
180,180,3.25e-07
180,181.275,0.0203472
180,182.522,0.0405808
180,183.729,0.060814
180,184.875,0.081048
180,185.943,0.101279
180,186.914,0.121511
180,187.775,0.141746
180,188.509,0.16198
180,189.107,0.182212
180,189.557,0.202444
180,189.853,0.222679
180,189.99,0.242914
180,189.966,0.263148
180,189.781,0.283382
180,189.438,0.303615
180,188.943,0.323834
180,188.303,0.34409
180,187.529,0.364324
180,186.635,0.384531
180,185.633,0.404759
180,184.54,0.424993
180,183.374,0.445228
180,182.154,0.465455
180,180.899,0.485678
180,179.629,0.505905
180,178.366,0.526125
180,177.128,0.546364
180,175.937,0.566597
180,174.811,0.586832
180,173.77,0.607052
180,172.828,0.627286
180,172.002,0.647526
180,171.305,0.667764
180,170.75,0.687988
180,170.343,0.708225
180,170.091,0.72846
180,170,0.748692
180,170.071,0.768925
180,170.301,0.789158
180,170.688,0.809393
180,171.226,0.829626
180,171.905,0.849859
180,172.714,0.870095
180,173.642,0.89033
180,174.672,0.910563
180,175.787,0.930795
180,176.972,0.951033
180,178.203,0.97125
180,179.465,0.991479
180,180.735,1.01171
180,181.994,1.03195
180,183.223,1.05222
180,184.395,1.07242
180,185.499,1.09267
180,186.515,1.11293
180,187.425,1.13318
180,188.215,1.15344
180,188.872,1.17369
180,189.386,1.19394
180,189.748,1.21419
180,189.952,1.23444
180,189.996,1.25469
180,189.878,1.27493
180,189.6,1.29518
180,189.166,1.31545
180,188.585,1.3357
180,187.864,1.35597
180,187.016,1.37622
180,186.055,1.39648
180,184.997,1.41673
180,183.857,1.43699
180,182.654,1.45724
180,181.409,1.4775
180,180.142,1.49774
180,178.872,1.51799
180,177.62,1.53825
180,176.406,1.5585
180,175.252,1.57874
180,174.173,1.599
180,173.189,1.61925
180,172.314,1.63951
180,171.565,1.65975
180,170.952,1.68
180,170.484,1.70028
180,170.171,1.72053
180,170.017,1.74079
180,170.024,1.76104
180,170.193,1.78129
180,170.52,1.80155
180,171.001,1.82181
180,171.627,1.84206
180,172.385,1.86224
180,173.266,1.88242
180,174.255,1.90261
180,175.338,1.92281
180,176.498,1.94306
180,177.715,1.96331
180,178.969,1.98357
180,180.24,2.00381
180,181.507,2.02408
180,182.75,2.04434
180,183.947,2.06458
180,185.081,2.08483
180,186.134,2.10509
180,187.087,2.12537
180,187.925,2.14562
180,188.635,2.16588
180,189.206,2.18613
180,189.627,2.20637
180,189.892,2.22663
180,189.998,2.24688
180,189.942,2.26713
180,189.725,2.28739
180,189.351,2.30764
180,188.826,2.32789
180,188.158,2.34814
180,187.361,2.36833
180,186.443,2.38857
180,185.421,2.40882
180,184.31,2.42908
180,183.131,2.44932
180,181.901,2.46957
180,180.639,2.48982
180,179.368,2.51007
180,178.107,2.53032
180,176.876,2.55056
